CourseNum, SectionID, ClassType, Section, Day, Time, Building, Room, StudentsNumber
CHEM-143A, 909089, LA, A01, MTuWTh, 8:00a-10:50a, YORK, 3224, 0
CHEM-143A, 909090, LA, A02, MTuWTh, 12:30p-3:20p, YORK, 3208, 0
CHEM-143A, 909091, LA, A03, MTuWTh, 8:00a-10:50a, YORK, 3208, 0
CHEM-143A, 909092, LA, A04, MTuWTh, 12:30p-3:20p, YORK, 3224, 0
CHEM-143A, 909093, LA, A05, MTuWTh, 8:00a-10:50a, YORK, 3108, 0
MUS-80, 908842, SE, A00, MW, 2:00p-4:50p, WLH, 2112, 13
MUS-80, 909623, SE, A00, TuTh, 5:00p-7:50p, WLH, 2114, 13
MUS-80, 909625, SE, C00, TuTh, 2:00p-4:50p, WLH, 2114, 6
POLI-100B, 909663, LE, A00, MW, 2:00p-4:50p, HSS, 1128A, 24
CAT-124, , SE, A00, Tu, 2:00p-4:50p, CENTR, 203, 0
POLI-100M, 909664, LE, A00, TuTh, 11:00a-1:50p, WLH, 2115, 33
ETHN-135B, 909213, LE, A00, MW, 11:00a-1:50p, HSS, 2150, 6
TDGE-122, 908954, LE, A00, MW, 2:00p-4:50p, CSB, 001, 22
TDGE-124, 909723, LE, A00, TuTh, 11:00a-1:50p, PETER, 104, 54
HINE-120, 909229, LE, A00, MW, 2:00p-4:50p, HSS, 2154, 10
HILA-114, 909943, LE, A00, TuTh, 11:00a-1:50p, HSS, 1128A, 26
ANBI-173, 909748, LE, A00, TuTh, 11:00a-1:50p, WLH, 2112, 26
EDS-125, 909992, LE, A00, MW, 2:00p-4:50p, PCYNH, 120, 30
MUS-13, , LE, A00, TuTh, 2:00p-4:50p, WLH, 2204, 42
MUS-13, 909614, DI, A01, TuTh, 5:00p-5:50p, WLH, 2204, 42
MUS-11, , LE, A00, TuTh, 2:00p-4:50p, WLH, 2112, 15
MUS-11, 908845, DI, A01, TuTh, 5:00p-5:50p, WLH, 2112, 17
MUS-11, , LE, B00, TuTh, 11:00a-1:50p, WLH, 2206, 15
MUS-11, 908847, DI, B01, TuTh, 2:00p-2:50p, WLH, 2206, 6
MUS-11, , LE, A00, MW, 2:00p-4:50p, WLH, 2112, 15
MUS-11, 909616, DI, A01, MW, 5:00p-5:50p, WLH, 2112, 24
MUS-15, , LE, A00, MW, 11:00a-1:50p, WLH, 2114, 26
MUS-15, 908851, DI, A01, MW, 2:00p-2:50p, WLH, 2114, 21
MUS-15, , LE, B00, TuTh, 5:00p-7:50p, WLH, 2115, 26
MUS-15, 908853, DI, B01, TuTh, 4:00p-4:50p, WLH, 2115, 31
MUS-15, , LE, A00, MW, 5:00p-7:50p, WLH, 2154, 26
MUS-15, 909618, DI, A01, MW, 4:00p-4:50p, WLH, 2154, 26
MUS-15, , LE, B00, TuTh, 11:00a-1:50p, WLH, 2154, 26
MUS-15, 909620, DI, B01, TuTh, 2:00p-2:50p, WLH, 2154, 26
MUS-14, , LE, A00, TuTh, 5:00p-7:50p, WLH, 2114, 35
MUS-14, 908849, DI, A01, TuTh, 4:00p-4:50p, WLH, 2114, 35
COMM-107, 909133, LE, A00, TuTh, 11:00a-1:50p, WLH, 2207, 28
COGS-109, , LE, A00, MW, 2:00p-4:50p, MANDE, B-150, 65
COGS-109, 909123, LA, A01, TuTh, 9:00a-9:50a, CSB, 115, 31
COGS-109, 909124, LA, A02, TuTh, 10:00a-10:50a, CSB, 115, 34
PSYC-124, 908916, LE, A00, TuTh, 2:00p-4:50p, MCGIL, 1350, 29
SOCI-117, , LE, A00, TuTh, 5:00p-7:50p, PCYNH, 340, 0
ECON-110B, , LE, A00, TuTh, 2:00p-4:50p, CENTR, 113, 33
ECON-110B, 909195, DI, A01, W, 12:00p-1:50p, SOLIS, 104, 33
ECON-110B, , LE, A00, TuTh, 11:00a-1:50p, CSB, 002, 33
ECON-110B, 909926, DI, A01, W, 12:00p-1:50p, WLH, 2204, 34
ECON-110A, , LE, A00, MW, 5:00p-7:50p, CENTR, 113, 68
ECON-110A, 909193, DI, A01, Th, 5:00p-6:50p, CENTR, 113, 68
COMM-120N, 909848, LE, A00, MW, 2:00p-4:50p, WLH, 2115, 25
USP-167, 908969, LE, A00, TuTh, 11:00a-1:50p, HSS, 2152, 5
BICD-136, , LE, A00, MTuWTh, 12:30p-1:50p, PETER, 110, 88
BICD-136, 909769, DI, A01, TuTh, 9:00a-9:50a, CENTR, 207, 16
BICD-136, 909770, DI, A02, TuTh, 10:00a-10:50a, CENTR, 207, 17
BICD-136, 909771, DI, A03, TuTh, 11:00a-11:50a, CENTR, 207, 31
BICD-136, 918941, DI, A04, TuTh, 2:00p-2:50p, HSS, 2150, 24
PHYS-1A, 908871, LE, A00, MTuWTh, 8:00a-9:20a, MANDE, B-210, 40
PHYS-1A, 909638, LE, A00, MTuWTh, 8:00a-9:20a, YORK, 2622, 48
PHYS-1C, 908877, LE, A00, MTuWTh, 3:30p-4:50p, MANDE, B-210, 49
PHYS-1C, 909644, LE, A00, MTuWTh, 3:30p-4:50p, MANDE, B-210, 64
PHYS-1B, 908874, LE, A00, MTuWTh, 2:00p-3:20p, MANDE, B-210, 47
PHYS-1B, 909641, LE, A00, MTuWTh, 9:30a-10:50a, MANDE, B-210, 37
MATH-3C, , LE, A00, MWThF, 9:00a-10:50a, HSS, 1128A, 0
MATH-3C, 911178, DI, A01, Tu, 9:00a-10:50a, HSS, 1128A, 0
MATH-3C, , LE, B00, MWThF, 9:00a-10:50a, HSS, 2154, 0
MATH-3C, 920487, DI, B01, Tu, 9:00a-10:50a, HSS, 2154, 0
CSE-136, , LE, A00, MW, 6:00p-8:50p, PCYNH, 121, 19
CSE-136, 909888, DI, A01, F, 9:00a-10:50a, CENTR, 214, 19
LTAM-140, 909952, LE, A00, TuTh, 2:00p-4:50p, WLH, 2110, 15
MGTF-412, 918835, LE, A00, S, 12:30p-6:30p, OTRSN, 1E106, 0
PHYS-2CL, , LE, B00, MW, 5:00p-5:50p, MANDE, B-210, 85
PHYS-2CL, 917784, LA, B01, TuTh, 9:30a-12:20p, MYR-A, 2544, 27
PHYS-2CL, 917785, LA, B02, TuTh, 12:30p-3:20p, MYR-A, 2544, 29
PHYS-2CL, 917786, LA, B03, TuTh, 3:30p-6:20p, MYR-A, 2544, 29
CSE-123, , LE, A00, TuTh, 2:00p-4:50p, PCYNH, 106, 29
CSE-123, 909884, DI, A01, MW, 10:00a-10:50a, CENTR, 216, 29
MAE-8, , LE, A00, MTuWTh, 11:00a-12:20p, PCYNH, 121, 0
MAE-8, , LE, A00, MTuWTh, 9:00a-10:20a, EBU2, 305, 0
MAE-8, 909539, DI, A01, Th, 5:00p-6:50p, WLH, 2113, 0
ETHN-147, 909938, LE, A00, TuTh, 2:00p-4:50p, HSS, 1305, 7
PHYS-1AL, 908872, LA, 001, TuTh, 10:00a-11:50a, MAYER, 2306, 23
PHYS-1AL, 908873, LA, 002, TuTh, 12:00p-1:50p, MAYER, 2306, 17
PHYS-1AL, 909639, LA, 001, TuTh, 10:00a-11:50a, MAYER, 2306, 20
PHYS-1AL, 909640, LA, 002, TuTh, 12:00p-1:50p, MAYER, 2306, 18
SE-130A, 918024, LE, B00, MW, 2:00p-5:50p, WLH, 2206, 26
ECON-144, 909916, LE, A00, MTuWTh, 3:30p-4:50p, CENTR, 214, 48
LTCS-130, 908766, LE, A00, MW, 11:00a-1:50p, HSS, 1315, 21
SOMI-220, 910094, LE, A00, MTuWThF, 8:00a-12:00p, PSB, 1160, 0
MGT-417, 910069, LE, A00, S, 12:30p-6:30p, OTRSN, 1E107, 0
MGT-132, 911388, LE, A00, TuTh, 11:00a-1:50p, OTRSN, 1S113, 52
SOCI-118E, 908941, LE, A00, MW, 2:00p-4:50p, HSS, 1315, 20
CSE-11, 909143, LE, A00, MW, 11:00a-1:50p, WLH, 2111, 40
CSE-11, , DI, A01, MW, 3:00p-3:50p, WLH, 2205, 20
CSE-11, 909871, LE, A00, TuTh, 11:00a-1:50p, WLH, 2111, 40
CSE-11, , DI, A01, TuTh, 3:00p-3:50p, CSB, 004, 20
CSE-12, , LE, A00, MTuWTh, 2:00p-3:20p, CENTR, 105, 34
CSE-12, 909147, DI, A01, MW, 4:00p-4:50p, HSS, 1330, 102
CSE-12, , LE, A00, MTh, 1:00p-2:50p, EBU3B, 4140, 34
CSE-12, , LE, A00, TuF, 1:00p-1:50p, EBU3B, 4140, 34
CSE-12, 917837, DI, A01, MTh, 3:00p-3:50p, EBU3B, 4140, 0
BILD-18, , LE, A00, MTuWTh, 12:30p-1:50p, PETER, 103, 26
BILD-18, 909028, DI, A01, TuTh, 11:00a-11:50a, PETER, 103, 26
BILD-10, , LE, A00, MTuWTh, 11:00a-12:20p, PETER, 110, 35
BILD-10, 909788, DI, A01, TuTh, 1:00p-1:50p, CSB, 005, 20
BILD-10, 909789, DI, A02, TuTh, 2:00p-2:50p, CSB, 005, 13
BILD-10, 909790, DI, A03, TuTh, 3:00p-3:50p, CSB, 005, 2
CSE-80, 919126, LE, A00, MW, 11:00a-1:50p, EBU3B, B220, 12
CSE-80, , DI, A01, MW, 10:00a-10:50a, EBU3B, B220, 12
HIEU-120, 909218, LE, A00, MW, 11:00a-1:50p, HSS, 2154, 24
CSE-190, 909893, LE, A00, TuTh, 5:00p-7:50p, PCYNH, 106, 29
BIMM-101, , LE, A00, TuWThF, 9:30a-10:50a, YORK, 4080A, 0
BIMM-101, 909035, LA, A01, TuWThF, 11:00a-2:50p, YORK, 4318, 0
BIMM-101, 909036, LA, A02, TuWThF, 11:00a-2:50p, YORK, 4332, 0
BIMM-101, , LE, A00, MTuThF, 11:00a-12:20p, YORK, 2622, 0
BIMM-101, 909792, LA, A01, MTuThF, 1:00p-4:50p, YORK, 4318, 0
BIMM-101, 909793, LA, A02, MTuThF, 1:00p-4:50p, YORK, 4332, 0
BIMM-101, , LE, B00, MTuThF, 12:30p-1:50p, YORK, 3000A, 0
BIMM-101, 917770, LA, B01, MTuThF, 2:00p-5:50p, YORK, 3306, 0
BIMM-100, , LE, A00, MTuWTh, 11:00a-12:20p, CENTR, 105, 86
BIMM-100, 909030, DI, A01, MW, 2:00p-2:50p, CENTR, 218, 29
BIMM-100, 909031, DI, A02, MW, 3:00p-3:50p, CENTR, 218, 24
BIMM-100, 909032, DI, A03, TuTh, 3:00p-3:50p, CENTR, 218, 17
BIMM-100, 909033, DI, A04, TuTh, 4:00p-4:50p, CENTR, 218, 16
HIEA-126, 909215, LE, A00, MTuWTh, 9:30a-10:50a, CENTR, 217B, 35
CENG-100, 920043, LE, B00, MTuWTh, 9:30a-10:50a, WLH, 2204, 31
CENG-100, , LE, B00, F, 9:30a-11:20a, WLH, 2204, 15
WCWP-100, 908982, LE, A00, MW, 11:00a-1:50p, EBU3B, 1113, 15
WCWP-100, 909734, LE, A00, TuTh, 11:00a-1:50p, EBU3B, 1113, 12
SIO-295LS, 910083, LA, A00, MTuWThF, 1:00p-4:00p, HUBBS, 3300, 23
MUS-20, , LE, A00, MW, 11:00a-1:50p, WLH, 2114, 24
MUS-20, 909622, DI, A01, MW, 2:00p-2:50p, WLH, 2114, 24
POLI-104I, 908901, LE, A00, TuTh, 11:00a-1:50p, HSS, 2321, 20
MUS-5, , LE, A00, TuTh, 11:00a-1:50p, WLH, 2114, 29
MUS-5, 908983, LA, A01, TuTh, 2:00p-2:50p, WLH, 2114, 33
MUS-5, , LE, A00, TuTh, 6:00p-8:50p, WLH, 2112, 29
MUS-5, 909612, LA, A01, TuTh, 5:00p-5:50p, WLH, 2112, 25
POLI-104A, 908900, LE, A00, MW, 11:00a-1:50p, HSS, 2321, 22
BIPN-134, , LE, A00, MW, 11:00a-1:50p, CENTR, 216, 56
BIPN-134, 909050, DI, A01, Tu, 9:00a-10:50a, CENTR, 207, 15
BIPN-134, 909051, DI, A02, W, 9:00a-10:50a, CENTR, 218, 29
BIPN-134, 918840, DI, A03, M, 2:00p-3:50p, CENTR, 217B, 12
ENVR-140, , LE, A00, TuTh, 2:00p-4:50p, HSS, 2321, 0
MMW-122, , LE, A00, MW, 11:00a-1:50p, CENTR, 105, 64
MMW-122, 909608, DI, A01, MW, 3:00p-3:50p, CENTR, 220, 27
MMW-122, 909609, DI, A02, MW, 4:00p-4:50p, CENTR, 220, 21
MMW-122, 909610, DI, A03, MW, 5:00p-5:50p, CENTR, 220, 16
MMW-121, , LE, A00, TuTh, 11:00a-1:50p, PETER, 102, 58
MMW-121, 908840, DI, A01, TuTh, 2:00p-2:50p, CENTR, 207, 30
MMW-121, 908841, DI, A02, TuTh, 3:00p-3:50p, CENTR, 207, 28
MAE-101A, 918954, LE, B00, MW, 8:00a-10:50a, CSB, 001, 50
MAE-101B, 920596, LE, B00, MW, 11:00a-1:50p, CSB, 002, 50
MAE-101C, 918953, LE, B00, MW, 6:00p-8:50p, PETER, 104, 53
EDS-128B, , LE, A00, TuTh, 2:00p-4:50p, PCYNH, 304, 0
EDS-128A, , LE, A00, TuTh, 2:00p-4:50p, PCYNH, 304, 0
MAE-20, 908772, LE, A00, TuTh, 8:00a-10:50a, WLH, 2111, 24
MCWP-125, 909599, SE, A00, TuTh, 11:00a-1:50p, HSS, 2346A, 19
MGT-414A, 910079, LE, A00, Th, 6:30p-9:30p, OTRSN, 1E107, 0
PSYC-60, , LE, A00, MTuWTh, 9:30a-10:50a, SOLIS, 104, 57
PSYC-60, 908912, DI, A01, TuTh, 8:30a-9:20a, SOLIS, 104, 55
PSYC-60, , LE, A00, MTuWTh, 2:00p-3:20p, PCYNH, 122, 57
PSYC-60, 909682, DI, A01, TuTh, 3:30p-4:20p, PCYNH, 122, 60
HILA-126, 909224, LE, A00, MW, 2:00p-4:50p, YORK, 3000A, 10
COGS-11, , LE, A00, TuTh, 11:00a-1:50p, MANDE, B-150, 51
COGS-11, 909237, DI, A01, TuTh, 10:00a-10:50a, MANDE, B-150, 51
WCWP-10B, 908986, SE, A00, MW, 2:00p-4:50p, EBU3B, 1113, 17
WCWP-10B, 909735, SE, A00, TuTh, 2:00p-4:50p, EBU3B, 1113, 17
CSE-141L, 909897, LE, A00, MW, 5:00p-5:50p, WLH, 2111, 55
CSE-141L, , LA, A01, MW, 6:00p-6:50p, WLH, 2111, 55
COGS-151, 909125, LE, A00, MTuWTh, 9:30a-10:50a, HSS, 2321, 14
TDDE-1, , LE, A00, TuTh, 11:00a-1:50p, GH, 102, 0
MATH-10A, , LE, A00, MWF, 2:00p-3:50p, SOLIS, 104, 35
MATH-10A, 908796, DI, A01, Th, 10:00a-11:50a, APM, B412, 36
MATH-10A, 908797, DI, A02, Th, 12:00p-1:50p, APM, B412, 35
MATH-10A, , LE, A00, MWF, 9:00a-10:50a, SOLIS, 111, 35
MATH-10A, 911182, DI, A01, Tu, 9:00a-10:50a, SOLIS, 111, 0
MATH-10B, , LE, A00, MWF, 2:00p-3:50p, HSS, 1330, 62
MATH-10B, 908799, DI, A01, TuTh, 2:00p-2:50p, APM, B412, 31
MATH-10B, 908800, DI, A02, TuTh, 3:00p-3:50p, APM, B412, 30
MATH-10B, , LE, A00, MWF, 2:00p-3:50p, HSS, 1330, 62
MATH-10B, 909558, DI, A01, TuTh, 2:00p-2:50p, APM, B412, 33
MATH-10B, 909559, DI, A02, TuTh, 3:00p-3:50p, APM, B412, 30
MATH-10C, , LE, A00, MTuWTh, 9:30a-10:50a, LEDDN, AUD, 80
MATH-10C, 909561, DI, A01, TuTh, 11:00a-11:50a, APM, B412, 31
MATH-10C, 909562, DI, A02, TuTh, 12:00p-12:50p, APM, B412, 27
MATH-10C, 909563, DI, A03, TuTh, 1:00p-1:50p, APM, B412, 22
PSYC-157, 909692, LE, A00, TuTh, 2:00p-4:50p, HSS, 1315, 30
PSYC-155, 908918, LE, A00, TuTh, 8:00a-10:50a, CENTR, 212, 86
CSE-15L, , LE, A00, MTh, 4:00p-5:50p, EBU3B, 4140, 0
CSE-15L, 917839, LA, A01, TuF, 3:00p-4:50p, EBU3B, B240, 0
ECE-5, , LE, A00, MTuThF, 9:00a-10:20a, SME, 305, 0
CENG-15, 909807, LE, A00, MTuThF, 9:00a-10:20a, WLH, 2114, 14
ETHN-103, 909937, LE, A00, TuTh, 11:00a-1:50p, SEQUO, 147, 26
ETHN-101, , LE, A00, TuTh, 5:00p-7:50p, HSS, 2150, 0
TDGE-1, , LE, A00, MW, 11:00a-12:50p, YORK, 4080A, 35
TDGE-1, 908949, DI, A01, MW, 1:00p-1:50p, YORK, 4080A, 35
BICD-100, , LE, A00, MTuWTh, 9:30a-10:50a, CENTR, 214, 42
BICD-100, 909008, DI, A01, MW, 11:00a-11:50a, CENTR, 218, 32
BICD-100, 909009, DI, A02, TuTh, 12:00p-12:50p, CENTR, 207, 30
BICD-100, 909010, DI, A03, TuTh, 1:00p-1:50p, CENTR, 207, 23
BICD-100, , LE, A00, MTuWTh, 9:30a-10:50a, SEQUO, 147, 42
BICD-100, 917766, DI, A01, F, 9:00a-10:50a, SEQUO, 147, 0
BICD-100, 917767, DI, A02, F, 9:00a-10:50a, SEQUO, 148, 0
BICD-101, , LE, A00, MTuThF, 12:30p-1:50p, YORK, 4124, 0
BICD-101, 917772, LA, A01, MTuThF, 2:00p-5:50p, YORK, 4124, 0
SOCI-157, 909710, LE, A00, TuTh, 6:00p-8:50p, SSB, 101, 22
MGT-131B, 911400, LE, A00, TuTh, 8:00a-10:50a, OTRSN, 1S113, 53
MGT-164, 911402, LE, A00, TuTh, 11:00a-1:50p, OTRSN, 1S114, 50
POLI-146A, 909675, LE, A00, MW, 8:00a-10:50a, HSS, 2150, 13
SOCI-131, 909738, LE, A00, MW, 2:00p-4:50p, HSS, 1305, 14
ECON-116, 909914, LE, A00, MW, 8:00a-10:50a, MANDE, B-104, 22
SE-154, 918047, LE, B00, MW, 4:00p-7:50p, WLH, 2204, 34
CSE-150, , LE, A00, TuTh, 11:00a-1:50p, CENTR, 212, 52
CSE-150, 909154, DI, A01, W, 9:00a-10:50a, CENTR, 212, 52
PSYC-100, 908913, LE, A00, TuTh, 11:00a-1:50p, CENTR, 216, 46
MGT-112, 911398, LE, A00, MW, 5:00p-7:50p, WFH, 1N108, 86
MATH-102, , LE, A00, MW, 5:00p-7:50p, CENTR, 115, 78
MATH-102, 908788, DI, A01, TuTh, 5:00p-5:50p, APM, 5402, 24
MATH-102, 908789, DI, A02, TuTh, 6:00p-6:50p, APM, 5402, 19
MATH-102, 917791, DI, A03, TuTh, 5:00p-5:50p, APM, B412, 19
MATH-102, 917792, DI, A04, TuTh, 6:00p-6:50p, APM, B412, 16
MATH-109, , LE, A00, MTuThF, 9:30a-10:50a, HSS, 1330, 77
MATH-109, 908791, DI, A01, WF, 11:00a-11:50a, APM, 2402, 31
MATH-109, 908792, DI, A02, WF, 12:00p-12:50p, APM, 2402, 37
MATH-109, 908793, DI, A03, WF, 1:00p-1:50p, APM, 2402, 26
MATH-109, 908794, DI, A04, WF, 2:00p-2:50p, APM, 2402, 33
MATH-109, , LE, A00, MTuThF, 9:30a-10:50a, HSS, 1330, 77
MATH-109, 909555, DI, A01, WF, 12:00p-12:50p, APM, 5402, 32
MATH-109, 909556, DI, A02, WF, 1:00p-1:50p, APM, 5402, 27
MATH-109, 918750, DI, A03, WF, 11:00a-11:50a, APM, 5402, 30
MATH-109, , LE, B00, MTuThF, 8:30a-9:50a, APM, 2402, 77
MATH-109, 917845, DI, B01, MTh, 10:00a-10:50a, APM, 2402, 15
BILD-1, , LE, A00, MTuWTh, 9:30a-10:50a, CENTR, 105, 63
BILD-1, 909016, DI, A01, TuTh, 12:00p-12:50p, CENTR, 218, 31
BILD-1, 909017, DI, A02, TuTh, 1:00p-1:50p, CENTR, 218, 14
BILD-1, 909018, DI, A03, TuTh, 2:00p-2:50p, CENTR, 218, 13
BILD-1, , LE, A00, MTuWTh, 9:30a-10:50a, CENTR, 105, 63
BILD-1, 909776, DI, A01, Tu, 11:00a-12:50p, CENTR, 217A, 30
BILD-1, 909777, DI, A02, W, 11:00a-12:50p, CENTR, 217A, 24
BILD-1, 909778, DI, A03, W, 3:00p-4:50p, CENTR, 218, 15
CGS-102, 909074, LE, A00, MW, 11:00a-1:50p, HSS, 2152, 11
PHIL-27, , LE, A00, MW, 2:00p-4:50p, CENTR, 113, 65
PHIL-27, 908867, DI, A01, MW, 12:00p-12:50p, WLH, 2206, 23
PHIL-27, 908868, DI, A02, MW, 1:00p-1:50p, WLH, 2206, 31
PHIL-27, 918957, DI, A03, TuTh, 10:00a-10:50a, HSS, 1305, 6
PHIL-27, 918958, DI, A04, TuTh, 11:00a-11:50a, HSS, 1305, 5
VIS-165, 909731, LE, A00, MTuW, 8:00a-11:50a, MANDE, 106, 22
SIO-30, , LE, A00, TuTh, 2:00p-4:50p, SEQUO, 148, 41
SIO-30, 908937, DI, A01, TuTh, 5:00p-5:50p, SEQUO, 148, 41
ECON-120A, , LE, A00, MW, 8:00a-10:50a, PETER, 102, 29
ECON-120A, 909197, DI, A01, Tu, 9:00a-10:50a, PCYNH, 121, 34
ECON-120A, , LE, A00, MTuWTh, 12:30p-1:50p, CENTR, 214, 29
ECON-120A, 909928, DI, A01, F, 12:00p-1:50p, PETER, 103, 25
ECON-120B, , LE, A00, TuTh, 8:00a-10:50a, PETER, 102, 53
ECON-120B, 909199, DI, A01, W, 9:00a-10:50a, HSS, 1330, 56
ECON-120B, , LE, A00, TuTh, 2:00p-4:50p, CENTR, 105, 53
ECON-120B, 909930, DI, A01, W, 3:00p-4:50p, MANDE, B-150, 50
ECON-120C, , LE, A00, TuTh, 2:00p-4:50p, CENTR, 216, 67
ECON-120C, 909201, DI, A01, W, 4:00p-5:50p, SOLIS, 104, 65
ECON-120C, , LE, A00, TuTh, 8:00a-10:50a, CSB, 002, 67
ECON-120C, 909932, DI, A01, F, 9:00a-10:50a, CSB, 002, 69
MATH-110A, , LE, A00, MWF, 8:00a-9:50a, CENTR, 113, 92
MATH-110A, 908802, DI, A01, F, 2:00p-3:50p, APM, B402A, 49
MATH-110A, 917147, DI, A02, F, 12:00p-1:50p, APM, B402A, 43
MATH-20C, , LE, A00, TuTh, 8:00a-10:50a, CENTR, 216, 115
MATH-20C, 908819, DI, A01, MW, 8:00a-8:50a, APM, 5402, 24
MATH-20C, 908820, DI, A02, MW, 9:00a-9:50a, APM, 5402, 24
MATH-20C, 908821, DI, A03, MW, 11:00a-11:50a, APM, B412, 33
MATH-20C, 908822, DI, A04, MW, 12:00p-12:50p, APM, B412, 26
MATH-20C, , LE, A00, MTuWTh, 11:00a-12:20p, LEDDN, AUD, 115
MATH-20C, 909579, DI, A01, TuTh, 1:00p-1:50p, APM, 5402, 34
MATH-20C, 909580, DI, A02, TuTh, 2:00p-2:50p, APM, 5402, 32
MATH-20C, 909581, DI, A03, TuTh, 3:00p-3:50p, APM, 5402, 31
MATH-20C, 909582, DI, A04, TuTh, 4:00p-4:50p, APM, 5402, 27
MATH-20B, , LE, A00, MTuWTh, 11:00a-12:20p, PETER, 104, 33
MATH-20B, 908816, DI, A01, TuTh, 2:00p-2:50p, APM, 5402, 24
MATH-20B, 908817, DI, A02, TuTh, 3:00p-3:50p, APM, 5402, 12
MATH-20B, , LE, A00, MWF, 9:00a-10:50a, PETER, 104, 33
MATH-20B, 909576, DI, A01, TuTh, 9:00a-9:50a, APM, B412, 30
MATH-20A, , LE, A00, MWF, 10:00a-11:50a, APM, 5402, 9
MATH-20A, 908814, DI, A01, Th, 8:00a-9:50a, APM, 5402, 19
