building_tag,longitude,latitude,day,hour,students_number
SOLIS,32.880931,-117.239798,Tu,11,47
WFH,32.886956,-117.241839,Th,08,52
SOLIS,32.880931,-117.239798,F,15,71
HSS,32.878391,-117.241665,Th,11,188
GH,32.873717,-117.240975,M,18,20
SEQUO,32.882173,-117.240561,W,18,37
SOLIS,32.880931,-117.239798,Tu,09,55
YORK,32.874554,-117.240005,F,12,0
CENTR,32.877773,-117.237262,M,14,583
SOLIS,32.880931,-117.239798,Th,13,47
SEQUO,32.882173,-117.240561,Tu,18,37
MANDE,32.877866,-117.239432,W,12,193
APM,32.879039,-117.241028,Tu,11,81
NSB,32.875274,-117.242808,W,12,0
CSB,32.880547,-117.239444,Th,09,56
CSB,32.880547,-117.239444,M,13,78
NSB,32.875274,-117.242808,Tu,10,0
MANDE,32.877866,-117.239432,W,09,40
PETER,32.880013,-117.240351,M,12,521
MCGIL,32.879049,-117.242043,M,12,21
HSS,32.878391,-117.241665,Tu,12,183
CENTR,32.877773,-117.237262,F,13,265
WLH,32.880558,-117.234319,M,17,47
SPIES,32.869081,-117.251015,Th,11,36
PETER,32.880013,-117.240351,M,20,53
GH,32.873717,-117.240975,Th,16,89
HSS,32.878391,-117.241665,W,17,25
GH,32.873717,-117.240975,M,10,51
PETER,32.880013,-117.240351,Th,11,212
MCGIL,32.879049,-117.242043,Th,15,29
SEQUO,32.882173,-117.240561,Tu,10,34
WLH,32.880558,-117.234319,M,14,100
WLH,32.880558,-117.234319,Th,18,82
CENTR,32.877773,-117.237262,Th,15,360
YORK,32.874554,-117.240005,W,16,48
MANDE,32.877866,-117.239432,Th,12,178
SOLIS,32.880931,-117.239798,M,15,71
BONN,32.875415,-117.240332,F,13,0
CSB,32.880547,-117.239444,Th,17,47
CSB,32.880547,-117.239444,Tu,11,60
OTRSN,32.88662,-117.241109,Th,10,35
GH,32.873717,-117.240975,W,10,51
SOLIS,32.880931,-117.239798,W,17,65
YORK,32.874554,-117.240005,Tu,15,159
PETER,32.880013,-117.240351,W,12,521
PCYNH,32.878422,-117.233767,Th,10,81
HSS,32.878391,-117.241665,M,19,25
YORK,32.874554,-117.240005,Th,14,201
WLH,32.880558,-117.234319,Th,10,68
MANDE,32.877866,-117.239432,M,14,175
SSB,32.883965,-117.240439,Th,08,29
WLH,32.880558,-117.234319,Tu,11,294
APM,32.879039,-117.241028,W,17,99
CSB,32.880547,-117.239444,Th,10,107
APM,32.879039,-117.241028,Th,16,31
GH,32.873717,-117.240975,W,18,20
PETER,32.880013,-117.240351,Tu,12,323
MAYER,32.875322,-117.24019,Th,11,72
SEQUO,32.882173,-117.240561,Th,13,55
EBU3B,32.881835,-117.233523,M,10,12
WLH,32.880558,-117.234319,W,14,100
