building_tag,longitude,latitude,day,hour,students_number
SPIES,32.869081,-117.251015,W,12,0
CENTR,32.877773,-117.237262,M,10,1500
SOLIS,32.880931,-117.239798,Th,17,473
HSS,32.878391,-117.241665,M,15,349
HUBBS,32.867457,-117.253423,Tu,17,11
LEDDN,32.878867,-117.241695,W,17,218
YORK,32.874554,-117.240005,W,12,334
PCYNH,32.878422,-117.233767,W,11,402
SSB,32.883965,-117.240439,Th,12,26
APM,32.879039,-117.241028,W,12,57
MANDE,32.877866,-117.239432,Tu,13,345
BIO,32.876028,-117.242219,Th,13,20
CENTR,32.877773,-117.237262,F,17,517
EBU3B,32.881835,-117.233523,Th,18,44
APM,32.879039,-117.241028,W,09,112
EBU2,32.881243,-117.233615,Tu,15,104
YORK,32.874554,-117.240005,Tu,11,226
YORK,32.874554,-117.240005,F,17,0
ECKRT,32.86716,-117.252589,Th,14,25
MANDE,32.877866,-117.239432,F,14,201
CPMC,32.877962,-117.234429,Th,18,19
VAUGN,32.865324,-117.252961,M,12,26
LEDDN,32.878867,-117.241695,F,12,78
MYR-A,32.875268,-117.240194,Th,12,43
EBU1,32.881659,-117.235623,Th,08,3
VAF,32.87918,-117.234138,Tu,11,25
ECON,32.875323,-117.2355,F,10,10
PRICE,32.879733,-117.236191,F,12,475
SSB,32.883965,-117.240439,F,14,35
YORK,32.874554,-117.240005,Th,18,447
IGPP,32.868349,-117.252952,Th,14,6
PFBH,32.881568,-117.234351,Tu,12,55
MANDE,32.877866,-117.239432,M,18,159
MCGIL,32.879049,-117.242043,F,11,83
ASANT,32.884082,-117.241912,Th,13,29
HSS,32.878391,-117.241665,W,12,340
OAR,32.8697,-117.250649,F,12,6
PSB,32.874227,-117.235699,Tu,16,10
TMCA,32.881417,-117.241052,W,13,14
VAUGN,32.865324,-117.252961,Th,16,26
LIT,32.880495,-117.23385,W,12,77
EBU3B,32.881835,-117.233523,W,13,158
ASANT,32.884082,-117.241912,W,12,92
UREY,32.875569,-117.241055,Th,14,8
TM102,32.881485,-117.23968,W,17,35
SOLIS,32.880931,-117.239798,F,08,276
LEDDN,32.878867,-117.241695,W,16,211
IGPP,32.868349,-117.252952,M,13,9
ASANT,32.884082,-117.241912,Tu,16,29
MANDE,32.877866,-117.239432,W,17,223
BONN,32.875415,-117.240332,W,10,51
RBC,32.884341,-117.240977,W,17,52
PFBH,32.881568,-117.234351,M,13,21
ECON,32.875323,-117.2355,W,09,48
MCGIL,32.879049,-117.242043,M,15,25
APM,32.879039,-117.241028,F,17,205
MAYER,32.875322,-117.24019,Tu,16,0
SSB,32.883965,-117.240439,Tu,12,54
WLH,32.880558,-117.234319,Th,21,35
BRF2,32.87448,-117.234951,W,16,2
BONN,32.875415,-117.240332,Tu,09,0
ECON,32.875323,-117.2355,W,10,48
CMME,32.875561,-117.235448,Tu,10,0
CSB,32.880547,-117.239444,M,16,230
RBC,32.884341,-117.240977,Th,15,143
MANDE,32.877866,-117.239432,Th,17,216
SOLIS,32.880931,-117.239798,M,10,426
BSB,32.875597,-117.236066,Tu,17,0
EBU1,32.881659,-117.235623,Tu,12,93
HUBBS,32.867457,-117.253423,W,15,18
RBC,32.884341,-117.240977,Tu,12,218
EBU1,32.881659,-117.235623,Tu,11,59
TM102,32.881485,-117.23968,M,12,33
MNDLR,32.879312,-117.242139,M,14,14
OTRSN,32.88662,-117.241109,W,18,132
LEDDN,32.878867,-117.241695,W,21,216
NSB,32.875274,-117.242808,Th,09,76
GH,32.873717,-117.240975,M,17,320
PETER,32.880013,-117.240351,W,15,616
LIT,32.880495,-117.23385,F,11,37
PCYNH,32.878422,-117.233767,Th,13,298
PACIF,32.87603,-117.242393,F,11,42
MCGIL,32.879049,-117.242043,Th,10,61
WLH,32.880558,-117.234319,M,19,791
CENTR,32.877773,-117.237262,Th,10,1541
SME,32.87989,-117.233139,M,19,20
PETER,32.880013,-117.240351,W,08,199
EBU1,32.881659,-117.235623,Th,15,13
MAYER,32.875322,-117.24019,Th,14,0
PCYNH,32.878422,-117.233767,W,20,80
APM,32.879039,-117.241028,Tu,19,344
CENTR,32.877773,-117.237262,M,08,816
ECKRT,32.86716,-117.252589,W,13,59
OTRSN,32.88662,-117.241109,F,12,0
WFH,32.886956,-117.241839,Th,15,226
PETER,32.880013,-117.240351,F,09,637
RBC,32.884341,-117.240977,W,20,41
YORK,32.874554,-117.240005,Tu,21,36
CMME,32.875561,-117.235448,Tu,09,0
APM,32.879039,-117.241028,F,20,55
WFH,32.886956,-117.241839,Tu,10,118
ECON,32.875323,-117.2355,Th,11,8
PCYNH,32.878422,-117.233767,M,19,308
PFBH,32.881568,-117.234351,W,17,64
HSS,32.878391,-117.241665,F,17,69
SERF,32.879664,-117.235105,M,16,22
EBU1,32.881659,-117.235623,W,10,0
PFBH,32.881568,-117.234351,Tu,19,0
WLH,32.880558,-117.234319,W,21,198
BONN,32.875415,-117.240332,W,09,51
SSB,32.883965,-117.240439,M,15,72
SOLIS,32.880931,-117.239798,F,13,217
MAYER,32.875322,-117.24019,F,16,0
SEQUO,32.882173,-117.240561,W,16,59
CPMC,32.877962,-117.234429,F,10,152
PETER,32.880013,-117.240351,F,14,637
PCYNH,32.878422,-117.233767,Tu,08,436
LEDDN,32.878867,-117.241695,M,14,211
PETER,32.880013,-117.240351,M,10,673
CTF,32.756219,-117.165294,Tu,13,9
LEDDN,32.878867,-117.241695,Tu,19,139
PFBH,32.881568,-117.234351,F,14,95
MET,32.875344,-117.234821,Th,14,17
MYR-A,32.875268,-117.240194,M,15,30
PETER,32.880013,-117.240351,Th,13,811
MCGIL,32.879049,-117.242043,W,12,84
WFH,32.886956,-117.241839,M,08,0
OTRSN,32.88662,-117.241109,W,21,0
SEQUO,32.882173,-117.240561,F,15,68
CPMC,32.877962,-117.234429,M,16,28
SERF,32.879664,-117.235105,W,15,18
APM,32.879039,-117.241028,Th,18,254
MYR-A,32.875268,-117.240194,F,16,0
EBU2,32.881243,-117.233615,M,13,15
SOLIS,32.880931,-117.239798,W,11,399
MCC,32.88156,-117.24028,Th,10,20
VAF,32.87918,-117.234138,Th,15,25
NSB,32.875274,-117.242808,Tu,09,76
PETER,32.880013,-117.240351,Tu,20,0
NIERN,32.868487,-117.251196,M,13,16
WFH,32.886956,-117.241839,Th,20,0
WLH,32.880558,-117.234319,Th,16,777
WFH,32.886956,-117.241839,W,13,125
PFBH,32.881568,-117.234351,Th,14,50
CSB,32.880547,-117.239444,Tu,12,178
MCGIL,32.879049,-117.242043,Tu,13,35
LIT,32.880495,-117.23385,Tu,11,43
PETER,32.880013,-117.240351,Tu,10,815
WFH,32.886956,-117.241839,M,20,131
MCC,32.88156,-117.24028,Tu,14,18
SEQUO,32.882173,-117.240561,Th,11,69
CPMC,32.877962,-117.234429,Tu,18,40
CENTR,32.877773,-117.237262,F,08,967
HSS,32.878391,-117.241665,Tu,19,220
LEDDN,32.878867,-117.241695,F,16,211
RBC,32.884341,-117.240977,W,19,41
YORK,32.874554,-117.240005,W,09,8
RBC,32.884341,-117.240977,Tu,19,300
CENTR,32.877773,-117.237262,W,10,1497
HSS,32.878391,-117.241665,M,08,301
SME,32.87989,-117.233139,M,12,54
APM,32.879039,-117.241028,F,19,163
PCYNH,32.878422,-117.233767,F,10,455
EBU1,32.881659,-117.235623,Tu,15,13
EBU2,32.881243,-117.233615,W,15,82
SME,32.87989,-117.233139,F,16,76
MCC,32.88156,-117.24028,W,14,30
HSS,32.878391,-117.241665,F,08,259
HUBBS,32.867457,-117.253423,W,16,18
LEDDN,32.878867,-117.241695,Th,12,211
APM,32.879039,-117.241028,M,11,121
EBU3B,32.881835,-117.233523,M,20,38
CSB,32.880547,-117.239444,M,18,210
CPMC,32.877962,-117.234429,Th,11,204
WLH,32.880558,-117.234319,F,18,144
SOLIS,32.880931,-117.239798,Tu,10,305
OTRSN,32.88662,-117.241109,W,16,67
MAYER,32.875322,-117.24019,M,09,9
HSS,32.878391,-117.241665,Th,16,337
GH,32.873717,-117.240975,M,19,12
GH,32.873717,-117.240975,F,15,355
CENTR,32.877773,-117.237262,M,15,995
BSB,32.875597,-117.236066,Th,09,67
HUBBS,32.867457,-117.253423,F,15,25
APM,32.879039,-117.241028,Tu,10,249
OTRSN,32.88662,-117.241109,W,12,146
APM,32.879039,-117.241028,Tu,09,283
SSB,32.883965,-117.240439,W,16,39
OTRSN,32.88662,-117.241109,Tu,15,146
CENTR,32.877773,-117.237262,F,12,1622
HSS,32.878391,-117.241665,Th,09,345
TM102,32.881485,-117.23968,Th,14,24
ECON,32.875323,-117.2355,Tu,16,11
WFH,32.886956,-117.241839,Tu,11,222
EBU3B,32.881835,-117.233523,Th,08,29
CSB,32.880547,-117.239444,F,09,181
EBU2,32.881243,-117.233615,Tu,12,72
SEQUO,32.882173,-117.240561,Tu,11,69
NSB,32.875274,-117.242808,Th,14,23
RBC,32.884341,-117.240977,M,20,50
MET,32.875344,-117.234821,Tu,17,8
LEDDN,32.878867,-117.241695,F,17,218
SSRB,32.880687,-117.240153,Th,10,13
OTRSN,32.88662,-117.241109,Th,11,121
SPIES,32.869081,-117.251015,W,13,0
BONN,32.875415,-117.240332,F,09,51
LEDDN,32.878867,-117.241695,Tu,10,131
BSB,32.875597,-117.236066,W,10,0
MAYER,32.875322,-117.24019,W,10,9
WLH,32.880558,-117.234319,Tu,20,312
IGPP,32.868349,-117.252952,F,13,9
RBC,32.884341,-117.240977,F,15,32
PCYNH,32.878422,-117.233767,Th,09,416
YORK,32.874554,-117.240005,Th,15,701
PFBH,32.881568,-117.234351,Tu,17,30
MYR-A,32.875268,-117.240194,Tu,17,20
MNDLR,32.879312,-117.242139,M,13,0
HSS,32.878391,-117.241665,M,16,455
CENTR,32.877773,-117.237262,Th,20,731
APM,32.879039,-117.241028,Th,17,253
EBU2,32.881243,-117.233615,M,18,22
UREY,32.875569,-117.241055,Tu,16,8
SOLIS,32.880931,-117.239798,W,18,159
SME,32.87989,-117.233139,Tu,11,69
EBU3B,32.881835,-117.233523,Tu,14,92
LIT,32.880495,-117.23385,W,15,84
BRF2,32.87448,-117.234951,F,12,2
SEQUO,32.882173,-117.240561,Tu,08,6
EBU3B,32.881835,-117.233523,W,16,100
WFH,32.886956,-117.241839,W,18,219
CPMC,32.877962,-117.234429,W,14,41
TM102,32.881485,-117.23968,W,10,26
IGPP,32.868349,-117.252952,Tu,10,4
ASANT,32.884082,-117.241912,Tu,13,91
PETER,32.880013,-117.240351,Tu,19,327
WLH,32.880558,-117.234319,W,13,742
CPMC,32.877962,-117.234429,Tu,11,195
WFH,32.886956,-117.241839,M,17,108
PCYNH,32.878422,-117.233767,Tu,11,467
RBC,32.884341,-117.240977,W,12,73
PFBH,32.881568,-117.234351,M,16,10
IGPP,32.868349,-117.252952,M,09,15
BONN,32.875415,-117.240332,Th,16,22
SME,32.87989,-117.233139,W,14,86
MAYER,32.875322,-117.24019,Tu,11,0
NSB,32.875274,-117.242808,M,15,50
ERCA,32.886146,-117.242029,Th,11,16
SSB,32.883965,-117.240439,Tu,15,42
MCC,32.88156,-117.24028,M,12,25
SSB,32.883965,-117.240439,F,09,26
SOLIS,32.880931,-117.239798,Tu,09,345
APM,32.879039,-117.241028,F,10,129
MNDLR,32.879312,-117.242139,Th,14,24
RBC,32.884341,-117.240977,M,15,343
APM,32.879039,-117.241028,M,18,204
VAUGN,32.865324,-117.252961,W,16,26
CSB,32.880547,-117.239444,Th,09,249
CSB,32.880547,-117.239444,M,13,95
RBC,32.884341,-117.240977,Th,10,193
CSB,32.880547,-117.239444,W,17,205
BSB,32.875597,-117.236066,Tu,10,67
LIT,32.880495,-117.23385,M,12,77
EBU2,32.881243,-117.233615,Th,12,54
HSS,32.878391,-117.241665,Tu,12,382
APM,32.879039,-117.241028,M,20,210
ASANT,32.884082,-117.241912,Th,09,32
HSS,32.878391,-117.241665,W,17,214
MCGIL,32.879049,-117.242043,M,09,37
GH,32.873717,-117.240975,M,10,361
VAUGN,32.865324,-117.252961,Tu,10,15
PCYNH,32.878422,-117.233767,Th,18,243
MCGIL,32.879049,-117.242043,Th,15,55
WLH,32.880558,-117.234319,M,14,875
HUBBS,32.867457,-117.253423,Tu,13,21
CENTR,32.877773,-117.237262,Th,15,1602
GH,32.873717,-117.240975,F,22,12
PCYNH,32.878422,-117.233767,W,15,368
SSB,32.883965,-117.240439,Th,16,32
APM,32.879039,-117.241028,W,16,197
CSB,32.880547,-117.239444,Th,17,182
GH,32.873717,-117.240975,W,10,340
PACIF,32.87603,-117.242393,Tu,14,34
LFFB,32.876682,-117.236868,Tu,08,1
EBU3B,32.881835,-117.233523,M,18,46
EBU2,32.881243,-117.233615,Tu,19,6
YORK,32.874554,-117.240005,Tu,15,728
YORK,32.874554,-117.240005,F,13,98
OTRSN,32.88662,-117.241109,F,15,0
MNDLR,32.879312,-117.242139,Th,12,66
LIT,32.880495,-117.23385,Th,12,51
OTRSN,32.88662,-117.241109,Th,18,67
VAF,32.87918,-117.234138,W,13,25
ERCA,32.886146,-117.242029,Tu,14,13
PRICE,32.879733,-117.236191,Tu,13,463
ECON,32.875323,-117.2355,Th,16,12
WFH,32.886956,-117.241839,Tu,08,76
PCYNH,32.878422,-117.233767,M,12,353
PFBH,32.881568,-117.234351,W,12,59
HSS,32.878391,-117.241665,F,12,299
EBU1,32.881659,-117.235623,W,15,64
OAR,32.8697,-117.250649,W,14,5
SME,32.87989,-117.233139,Th,12,29
MCGIL,32.879049,-117.242043,F,15,14
LFFB,32.876682,-117.236868,Th,12,25
CSB,32.880547,-117.239444,Th,18,182
BONN,32.875415,-117.240332,Th,09,0
SEQUO,32.882173,-117.240561,W,11,77
PRICE,32.879733,-117.236191,W,13,475
LIT,32.880495,-117.23385,W,16,16
MANDE,32.877866,-117.239432,Th,08,44
CSB,32.880547,-117.239444,Tu,18,156
SPIES,32.869081,-117.251015,Th,12,12
TMCA,32.881417,-117.241052,W,17,14
EBU1,32.881659,-117.235623,Tu,17,44
GH,32.873717,-117.240975,Tu,17,280
LEDDN,32.878867,-117.241695,M,13,209
PETER,32.880013,-117.240351,M,15,616
GH,32.873717,-117.240975,W,20,12
CPMC,32.877962,-117.234429,F,09,68
GH,32.873717,-117.240975,Tu,08,276
ASANT,32.884082,-117.241912,W,16,23
APM,32.879039,-117.241028,F,08,14
PFBH,32.881568,-117.234351,F,11,10
LEDDN,32.878867,-117.241695,W,12,170
PETER,32.880013,-117.240351,Th,18,581
GH,32.873717,-117.240975,M,20,12
MCGIL,32.879049,-117.242043,W,17,21
MANDE,32.877866,-117.239432,W,13,389
TM102,32.881485,-117.23968,F,13,21
MET,32.875344,-117.234821,Tu,13,14
MANDE,32.877866,-117.239432,W,08,140
PCYNH,32.878422,-117.233767,M,08,255
LEDDN,32.878867,-117.241695,W,20,216
CPMC,32.877962,-117.234429,M,13,64
MCGIL,32.879049,-117.242043,M,11,101
EBU2,32.881243,-117.233615,F,14,65
VAF,32.87918,-117.234138,Th,10,25
WLH,32.880558,-117.234319,Th,19,420
MANDE,32.877866,-117.239432,Th,13,403
SOLIS,32.880931,-117.239798,M,14,170
CICC,32.885032,-117.241292,Tu,12,287
WFH,32.886956,-117.241839,W,16,180
BONN,32.875415,-117.240332,F,10,51
MCGIL,32.879049,-117.242043,Tu,16,54
MANDE,32.877866,-117.239432,F,10,152
TM102,32.881485,-117.23968,M,16,33
EBU1,32.881659,-117.235623,M,19,34
YORK,32.874554,-117.240005,M,19,188
PETER,32.880013,-117.240351,W,11,509
PCYNH,32.878422,-117.233767,Th,17,263
HSS,32.878391,-117.241665,M,18,302
ECON,32.875323,-117.2355,M,13,3
MNDLR,32.879312,-117.242139,W,15,13
CENTR,32.877773,-117.237262,W,15,1110
WLH,32.880558,-117.234319,Tu,10,748
EBU1,32.881659,-117.235623,Th,11,59
SME,32.87989,-117.233139,F,13,77
LIT,32.880495,-117.23385,F,09,15
LEDDN,32.878867,-117.241695,Th,15,199
MAYER,32.875322,-117.24019,Th,10,12
CSB,32.880547,-117.239444,Th,20,51
EBU3B,32.881835,-117.233523,M,11,87
SOLIS,32.880931,-117.239798,W,20,11
TM102,32.881485,-117.23968,Tu,18,23
CSB,32.880547,-117.239444,F,13,185
NSB,32.875274,-117.242808,F,08,40
MYR-A,32.875268,-117.240194,Th,18,0
HSS,32.878391,-117.241665,W,20,64
VAF,32.87918,-117.234138,M,15,31
GH,32.873717,-117.240975,F,10,353
NSB,32.875274,-117.242808,W,18,65
ECON,32.875323,-117.2355,W,16,17
SSB,32.883965,-117.240439,W,13,55
RBC,32.884341,-117.240977,W,08,7
OTRSN,32.88662,-117.241109,Tu,10,134
GH,32.873717,-117.240975,Th,20,217
EBU3B,32.881835,-117.233523,Th,16,109
TM102,32.881485,-117.23968,Th,11,25
ECKRT,32.86716,-117.252589,F,15,25
WLH,32.880558,-117.234319,M,16,805
OTRSN,32.88662,-117.241109,W,08,60
ECON,32.875323,-117.2355,Tu,11,1
HUBBS,32.867457,-117.253423,Th,15,24
BIO,32.876028,-117.242219,Tu,18,40
EBU3B,32.881835,-117.233523,F,15,11
MAYER,32.875322,-117.24019,F,12,0
SOLIS,32.880931,-117.239798,M,21,32
BRF2,32.87448,-117.234951,Tu,10,0
VAF,32.87918,-117.234138,W,09,25
SEQUO,32.882173,-117.240561,Tu,16,97
PETER,32.880013,-117.240351,F,10,673
MTF,32.875608,-117.235497,M,11,0
PRICE,32.879733,-117.236191,M,10,317
GH,32.873717,-117.240975,F,20,12
OTRSN,32.88662,-117.241109,Th,16,136
EBU3B,32.881835,-117.233523,F,09,0
ERCA,32.886146,-117.242029,M,13,28
MAYER,32.875322,-117.24019,W,15,0
NSB,32.875274,-117.242808,Tu,16,0
OTRSN,32.88662,-117.241109,M,21,58
MANDE,32.877866,-117.239432,M,09,159
MYR-A,32.875268,-117.240194,Tu,12,43
MANDE,32.877866,-117.239432,M,12,216
WLH,32.880558,-117.234319,W,08,501
RBC,32.884341,-117.240977,Tu,09,217
CSB,32.880547,-117.239444,Th,11,174
MYR-A,32.875268,-117.240194,F,12,0
EBU2,32.881243,-117.233615,M,17,22
SOLIS,32.880931,-117.239798,W,15,386
EBU1,32.881659,-117.235623,M,09,0
MCC,32.88156,-117.24028,Th,14,18
EBU3B,32.881835,-117.233523,Tu,11,103
SME,32.87989,-117.233139,W,15,69
MNDLR,32.879312,-117.242139,Tu,14,31
WLH,32.880558,-117.234319,Th,12,941
SEQUO,32.882173,-117.240561,M,15,70
CPMC,32.877962,-117.234429,W,11,170
ECON,32.875323,-117.2355,F,11,10
CSB,32.880547,-117.239444,M,09,219
LIT,32.880495,-117.23385,Tu,15,36
PETER,32.880013,-117.240351,Tu,14,642
MYR-A,32.875268,-117.240194,W,14,10
MCC,32.88156,-117.24028,Tu,10,10
SEQUO,32.882173,-117.240561,Th,15,64
SSRB,32.880687,-117.240153,Th,15,9
WLH,32.880558,-117.234319,W,16,823
EBU1,32.881659,-117.235623,M,10,0
YORK,32.874554,-117.240005,M,10,263
WFH,32.886956,-117.241839,M,12,219
PCYNH,32.878422,-117.233767,Tu,14,431
EBU3B,32.881835,-117.233523,F,16,0
BONN,32.875415,-117.240332,Th,13,0
SME,32.87989,-117.233139,M,16,54
PCYNH,32.878422,-117.233767,F,14,454
NSB,32.875274,-117.242808,M,10,0
EBU1,32.881659,-117.235623,Th,18,44
EBU2,32.881243,-117.233615,W,11,93
MCC,32.88156,-117.24028,M,19,17
ASANT,32.884082,-117.241912,M,15,27
RBC,32.884341,-117.240977,M,18,73
APM,32.879039,-117.241028,M,15,146
OTRSN,32.88662,-117.241109,M,16,33
CENTR,32.877773,-117.237262,Tu,15,1602
CPMC,32.877962,-117.234429,Th,15,113
TM102,32.881485,-117.23968,Tu,11,25
EBU2,32.881243,-117.233615,Th,15,98
EBU1,32.881659,-117.235623,Tu,18,44
ASANT,32.884082,-117.241912,M,13,29
BIO,32.876028,-117.242219,W,12,13
OTRSN,32.88662,-117.241109,M,08,101
WLH,32.880558,-117.234319,F,14,752
HSS,32.878391,-117.241665,W,18,296
HSS,32.878391,-117.241665,Th,12,367
GH,32.873717,-117.240975,F,19,69
VAUGN,32.865324,-117.252961,Tu,15,26
CENTR,32.877773,-117.237262,M,11,1534
SOLIS,32.880931,-117.239798,Th,10,305
WLH,32.880558,-117.234319,M,13,727
HUBBS,32.867457,-117.253423,Tu,16,35
NSB,32.875274,-117.242808,W,11,47
YORK,32.874554,-117.240005,W,13,94
PCYNH,32.878422,-117.233767,W,12,326
SSB,32.883965,-117.240439,Th,13,10
APM,32.879039,-117.241028,Tu,20,332
APM,32.879039,-117.241028,W,13,155
BIO,32.876028,-117.242219,Th,10,5
CENTR,32.877773,-117.237262,F,16,1049
MANDE,32.877866,-117.239432,Tu,09,284
APM,32.879039,-117.241028,W,08,14
BIO,32.876028,-117.242219,Tu,11,5
EBU2,32.881243,-117.233615,Tu,16,42
YORK,32.874554,-117.240005,Tu,10,75
YORK,32.874554,-117.240005,F,16,35
BONN,32.875415,-117.240332,Tu,17,0
NSB,32.875274,-117.242808,Th,10,76
LEDDN,32.878867,-117.241695,F,09,97
LEDDN,32.878867,-117.241695,F,13,209
LIT,32.880495,-117.23385,Th,15,36
LEDDN,32.878867,-117.241695,Tu,14,176
CSB,32.880547,-117.239444,W,09,264
VAF,32.87918,-117.234138,Tu,12,25
PRICE,32.879733,-117.236191,F,13,475
GH,32.873717,-117.240975,Th,09,299
SSB,32.883965,-117.240439,F,13,27
YORK,32.874554,-117.240005,Th,19,374
PFBH,32.881568,-117.234351,Tu,13,41
BONN,32.875415,-117.240332,M,10,51
LEDDN,32.878867,-117.241695,F,10,5
MCGIL,32.879049,-117.242043,F,10,79
CICC,32.885032,-117.241292,Th,13,231
GH,32.873717,-117.240975,Tu,22,12
BSB,32.875597,-117.236066,Th,17,31
TMCA,32.881417,-117.241052,W,10,14
LIT,32.880495,-117.23385,W,11,96
ASANT,32.884082,-117.241912,Tu,09,87
SOLIS,32.880931,-117.239798,Tu,15,421
EBU3B,32.881835,-117.233523,W,12,166
TM102,32.881485,-117.23968,W,14,32
SOLIS,32.880931,-117.239798,F,09,522
LEDDN,32.878867,-117.241695,W,15,214
RVCOM,32.874702,-117.241985,Tu,15,21
VAF,32.87918,-117.234138,F,10,17
MCGIL,32.879049,-117.242043,W,18,21
MANDE,32.877866,-117.239432,W,16,332
CPMC,32.877962,-117.234429,Tu,15,91
BONN,32.875415,-117.240332,W,11,0
RBC,32.884341,-117.240977,W,16,80
PCYNH,32.878422,-117.233767,M,07,65
PFBH,32.881568,-117.234351,M,12,35
CPMC,32.877962,-117.234429,M,18,12
APM,32.879039,-117.241028,Th,09,238
HSS,32.878391,-117.241665,Th,15,492
APM,32.879039,-117.241028,F,16,264
MAYER,32.875322,-117.24019,Tu,15,0
SSB,32.883965,-117.240439,Tu,11,56
CMME,32.875561,-117.235448,F,12,32
RBC,32.884341,-117.240977,M,11,95
ECON,32.875323,-117.2355,F,09,10
SSRB,32.880687,-117.240153,Tu,11,13
GH,32.873717,-117.240975,F,12,260
CSB,32.880547,-117.239444,M,17,212
RBC,32.884341,-117.240977,Th,14,68
CSB,32.880547,-117.239444,Tu,16,245
SOLIS,32.880931,-117.239798,M,11,399
LIT,32.880495,-117.23385,M,16,19
BONN,32.875415,-117.240332,F,17,0
MANDE,32.877866,-117.239432,F,15,136
VAUGN,32.865324,-117.252961,M,11,19
TM102,32.881485,-117.23968,M,13,21
HSS,32.878391,-117.241665,W,13,453
VAUGN,32.865324,-117.252961,Tu,13,1
GH,32.873717,-117.240975,M,14,447
HUBBS,32.867457,-117.253423,M,13,21
PETER,32.880013,-117.240351,W,16,539
RBC,32.884341,-117.240977,Th,19,309
MCGIL,32.879049,-117.242043,Th,11,20
WLH,32.880558,-117.234319,M,18,1026
ECON,32.875323,-117.2355,M,14,24
CENTR,32.877773,-117.237262,Th,11,1460
SME,32.87989,-117.233139,M,18,20
EBU1,32.881659,-117.235623,Th,16,13
ECKRT,32.86716,-117.252589,Tu,09,19
HSS,32.878391,-117.241665,M,10,326
MAYER,32.875322,-117.24019,Th,15,0
MCC,32.88156,-117.24028,F,09,10
ECON,32.875323,-117.2355,Th,09,28
SSB,32.883965,-117.240439,W,11,58
ECKRT,32.86716,-117.252589,W,12,8
LIT,32.880495,-117.23385,M,09,15
OTRSN,32.88662,-117.241109,F,11,0
RBC,32.884341,-117.240977,Tu,16,95
LFFB,32.876682,-117.236868,Tu,09,1
WFH,32.886956,-117.241839,Th,14,219
RBC,32.884341,-117.240977,W,21,41
VAF,32.87918,-117.234138,W,17,18
LIT,32.880495,-117.23385,F,15,51
ERCA,32.886146,-117.242029,W,10,8
MCGIL,32.879049,-117.242043,M,16,25
ECON,32.875323,-117.2355,Th,12,8
PCYNH,32.878422,-117.233767,M,16,253
PFBH,32.881568,-117.234351,W,16,51
HSS,32.878391,-117.241665,F,16,306
EBU1,32.881659,-117.235623,M,20,22
EBU1,32.881659,-117.235623,W,11,10
HSS,32.878391,-117.241665,W,09,366
VAF,32.87918,-117.234138,F,09,17
CSB,32.880547,-117.239444,Th,16,248
SOLIS,32.880931,-117.239798,F,12,400
MAYER,32.875322,-117.24019,F,15,0
SEQUO,32.882173,-117.240561,W,15,55
CPMC,32.877962,-117.234429,F,13,19
MAYER,32.875322,-117.24019,M,12,3
PETER,32.880013,-117.240351,Th,08,747
SME,32.87989,-117.233139,W,10,56
GH,32.873717,-117.240975,Tu,13,346
GH,32.873717,-117.240975,Tu,09,276
LEDDN,32.878867,-117.241695,M,17,218
PETER,32.880013,-117.240351,M,11,509
YORK,32.874554,-117.240005,F,08,0
OAR,32.8697,-117.250649,M,14,5
NIERN,32.868487,-117.251196,W,12,16
PFBH,32.881568,-117.234351,F,15,51
WFH,32.886956,-117.241839,Tu,14,219
MET,32.875344,-117.234821,Th,15,15
PETER,32.880013,-117.240351,Th,14,642
MCGIL,32.879049,-117.242043,W,13,60
OTRSN,32.88662,-117.241109,Th,08,106
WFH,32.886956,-117.241839,M,09,0
YORK,32.874554,-117.240005,M,09,40
PFBH,32.881568,-117.234351,Tu,09,25
OTRSN,32.88662,-117.241109,W,20,0
BONN,32.875415,-117.240332,W,18,0
CPMC,32.877962,-117.234429,M,17,12
TM102,32.881485,-117.23968,Th,18,23
SERF,32.879664,-117.235105,W,14,18
APM,32.879039,-117.241028,Th,19,280
MYR-A,32.875268,-117.240194,F,15,0
SOLIS,32.880931,-117.239798,W,12,419
EBU2,32.881243,-117.233615,F,10,81
VAF,32.87918,-117.234138,Th,14,25
WFH,32.886956,-117.241839,Th,21,0
WLH,32.880558,-117.234319,Th,15,908
YORK,32.874554,-117.240005,F,09,36
PFBH,32.881568,-117.234351,Th,13,55
SCRB,32.86716,-117.252589,Tu,12,9
MCGIL,32.879049,-117.242043,Tu,12,25
LIT,32.880495,-117.23385,Tu,12,68
WFH,32.886956,-117.241839,M,21,131
MCC,32.88156,-117.24028,Tu,15,42
SEQUO,32.882173,-117.240561,Th,10,81
WLH,32.880558,-117.234319,W,19,488
CSB,32.880547,-117.239444,Tu,09,249
TMCA,32.881417,-117.241052,Th,17,10
CENTR,32.877773,-117.237262,F,09,1366
RBC,32.884341,-117.240977,W,18,76
VAUGN,32.865324,-117.252961,W,12,26
IGPP,32.868349,-117.252952,Tu,11,9
VAUGN,32.865324,-117.252961,F,13,43
CENTR,32.877773,-117.237262,Th,18,1022
CENTR,32.877773,-117.237262,W,11,1522
SME,32.87989,-117.233139,M,11,62
APM,32.879039,-117.241028,F,18,186
WLH,32.880558,-117.234319,Tu,14,805
EBU1,32.881659,-117.235623,Tu,16,13
EBU2,32.881243,-117.233615,W,14,99
SME,32.87989,-117.233139,F,17,60
MCC,32.88156,-117.24028,W,13,10
