building_tag,longitude,latitude,day,hour,students_number
ECON,32.875323,-117.2355,M,13,13
MNDLR,32.879312,-117.242139,W,15,3
CENTR,32.877773,-117.237262,W,15,968
WLH,32.880558,-117.234319,Tu,10,733
EBU1,32.881659,-117.235623,Th,11,0
EBU2,32.881243,-117.233615,W,18,28
SME,32.87989,-117.233139,F,13,62
LEDDN,32.878867,-117.241695,Th,15,216
MAYER,32.875322,-117.24019,Th,10,4
CSB,32.880547,-117.239444,Th,20,30
EBU3B,32.881835,-117.233523,M,11,278
EBU2,32.881243,-117.233615,M,20,29
CSB,32.880547,-117.239444,F,13,48
MYR-A,32.875268,-117.240194,Th,18,42
SPIES,32.869081,-117.251015,W,10,5
MNDLR,32.879312,-117.242139,W,16,3
VAF,32.87918,-117.234138,M,15,15
GH,32.873717,-117.240975,F,10,266
SSB,32.883965,-117.240439,W,08,17
ECON,32.875323,-117.2355,W,16,40
SSB,32.883965,-117.240439,W,13,48
RBC,32.884341,-117.240977,W,08,44
PACIF,32.87603,-117.242393,W,15,30
OTRSN,32.88662,-117.241109,Tu,10,119
GH,32.873717,-117.240975,Th,20,5
ECKRT,32.86716,-117.252589,Th,10,48
EBU3B,32.881835,-117.233523,Th,16,98
TM102,32.881485,-117.23968,Th,11,38
HUBBS,32.867457,-117.253423,Th,12,9
WLH,32.880558,-117.234319,M,16,1041
OTRSN,32.88662,-117.241109,W,08,46
ECON,32.875323,-117.2355,Tu,11,6
HUBBS,32.867457,-117.253423,Th,15,26
EBU3B,32.881835,-117.233523,F,15,20
MAYER,32.875322,-117.24019,F,12,0
SOLIS,32.880931,-117.239798,M,21,71
VAF,32.87918,-117.234138,W,09,24
SEQUO,32.882173,-117.240561,Tu,16,77
PETER,32.880013,-117.240351,F,10,512
PRICE,32.879733,-117.236191,M,10,144
GH,32.873717,-117.240975,F,20,5
OTRSN,32.88662,-117.241109,Th,16,116
ASANT,32.884082,-117.241912,F,15,43
EBU3B,32.881835,-117.233523,F,09,20
NIERN,32.868487,-117.251196,W,19,40
SME,32.87989,-117.233139,M,08,38
MAYER,32.875322,-117.24019,W,15,22
MYR-A,32.875268,-117.240194,M,11,32
NSB,32.875274,-117.242808,Tu,16,14
RBC,32.884341,-117.240977,F,12,42
WLH,32.880558,-117.234319,M,08,488
MANDE,32.877866,-117.239432,M,09,262
MYR-A,32.875268,-117.240194,Tu,12,75
MANDE,32.877866,-117.239432,M,12,95
WLH,32.880558,-117.234319,W,08,525
RBC,32.884341,-117.240977,Tu,09,148
CSB,32.880547,-117.239444,Th,11,248
EBU2,32.881243,-117.233615,M,17,39
SOLIS,32.880931,-117.239798,W,15,287
MCC,32.88156,-117.24028,Th,14,10
EBU3B,32.881835,-117.233523,Tu,11,84
SME,32.87989,-117.233139,W,15,80
MNDLR,32.879312,-117.242139,Tu,14,5
WLH,32.880558,-117.234319,Th,12,1018
SEQUO,32.882173,-117.240561,M,15,34
CPMC,32.877962,-117.234429,W,11,129
CSB,32.880547,-117.239444,M,09,250
MANDE,32.877866,-117.239432,Th,15,295
LIT,32.880495,-117.23385,Tu,15,61
PETER,32.880013,-117.240351,Tu,14,541
MYR-A,32.875268,-117.240194,W,14,36
MCC,32.88156,-117.24028,Tu,10,7
SEQUO,32.882173,-117.240561,Th,15,82
WLH,32.880558,-117.234319,W,16,981
EBU1,32.881659,-117.235623,M,10,36
YORK,32.874554,-117.240005,M,10,121
PACIF,32.87603,-117.242393,Th,16,4
PCYNH,32.878422,-117.233767,Tu,14,409
EBU3B,32.881835,-117.233523,F,16,20
GH,32.873717,-117.240975,Th,18,277
CMME,32.875561,-117.235448,F,11,0
BONN,32.875415,-117.240332,Th,13,0
LEDDN,32.878867,-117.241695,W,08,103
SME,32.87989,-117.233139,M,16,76
NIERN,32.868487,-117.251196,Th,10,31
PCYNH,32.878422,-117.233767,F,14,278
NSB,32.875274,-117.242808,M,10,7
EBU1,32.881659,-117.235623,Th,18,91
EBU2,32.881243,-117.233615,W,11,161
SSB,32.883965,-117.240439,Tu,18,22
ASANT,32.884082,-117.241912,M,15,32
RBC,32.884341,-117.240977,M,18,69
APM,32.879039,-117.241028,M,15,88
OTRSN,32.88662,-117.241109,M,16,157
CENTR,32.877773,-117.237262,Tu,15,1512
CPMC,32.877962,-117.234429,Th,15,33
TM102,32.881485,-117.23968,Tu,11,38
EBU2,32.881243,-117.233615,Th,15,160
EBU1,32.881659,-117.235623,Tu,18,67
HSS,32.878391,-117.241665,Tu,19,213
WLH,32.880558,-117.234319,M,21,473
WLH,32.880558,-117.234319,F,14,373
HSS,32.878391,-117.241665,W,18,309
HSS,32.878391,-117.241665,Th,12,405
GH,32.873717,-117.240975,F,19,5
VAUGN,32.865324,-117.252961,Tu,15,36
CENTR,32.877773,-117.237262,M,11,1349
SOLIS,32.880931,-117.239798,Th,10,405
WLH,32.880558,-117.234319,M,13,703
HUBBS,32.867457,-117.253423,Tu,16,35
NSB,32.875274,-117.242808,W,11,0
YORK,32.874554,-117.240005,W,13,593
PCYNH,32.878422,-117.233767,W,12,439
SSB,32.883965,-117.240439,Th,13,72
APM,32.879039,-117.241028,Tu,20,173
APM,32.879039,-117.241028,W,13,103
CENTR,32.877773,-117.237262,F,16,924
MANDE,32.877866,-117.239432,Tu,09,268
APM,32.879039,-117.241028,W,08,23
MNDLR,32.879312,-117.242139,Tu,18,11
EBU2,32.881243,-117.233615,Tu,16,101
ECKRT,32.86716,-117.252589,Th,13,51
YORK,32.874554,-117.240005,Tu,10,469
YORK,32.874554,-117.240005,F,16,399
BONN,32.875415,-117.240332,Tu,17,0
NSB,32.875274,-117.242808,Th,10,80
LEDDN,32.878867,-117.241695,F,09,151
MET,32.875344,-117.234821,Tu,09,0
LIT,32.880495,-117.23385,Th,15,51
LEDDN,32.878867,-117.241695,Tu,14,216
CSB,32.880547,-117.239444,W,09,194
VAF,32.87918,-117.234138,Tu,12,32
SME,32.87989,-117.233139,M,07,12
GH,32.873717,-117.240975,Th,09,378
SSB,32.883965,-117.240439,F,13,10
YORK,32.874554,-117.240005,Th,19,270
YORK,32.874554,-117.240005,M,07,12
PFBH,32.881568,-117.234351,Tu,13,19
LEDDN,32.878867,-117.241695,F,10,240
MCGIL,32.879049,-117.242043,F,10,73
CICC,32.885032,-117.241292,Th,13,182
ASANT,32.884082,-117.241912,Th,12,44
GH,32.873717,-117.240975,Tu,22,5
BSB,32.875597,-117.236066,Th,17,16
RBC,32.884341,-117.240977,Th,18,283
LIT,32.880495,-117.23385,W,11,55
ASANT,32.884082,-117.241912,Tu,09,58
SOLIS,32.880931,-117.239798,Tu,15,402
EBU3B,32.881835,-117.233523,W,12,67
CPMC,32.877962,-117.234429,W,18,2
SOLIS,32.880931,-117.239798,F,09,324
LEDDN,32.878867,-117.241695,W,15,240
RVCOM,32.874702,-117.241985,Tu,15,20
ASANT,32.884082,-117.241912,Tu,17,54
ECKRT,32.86716,-117.252589,M,09,0
VAF,32.87918,-117.234138,F,10,24
MANDE,32.877866,-117.239432,W,16,194
CPMC,32.877962,-117.234429,Tu,15,33
BONN,32.875415,-117.240332,W,11,0
RBC,32.884341,-117.240977,W,16,69
IGPP,32.868349,-117.252952,W,11,7
PFBH,32.881568,-117.234351,M,12,178
CPMC,32.877962,-117.234429,M,18,11
MCGIL,32.879049,-117.242043,M,16,70
APM,32.879039,-117.241028,F,16,37
MAYER,32.875322,-117.24019,Tu,15,0
SSB,32.883965,-117.240439,Tu,11,60
CMME,32.875561,-117.235448,F,12,0
RBC,32.884341,-117.240977,M,11,155
TMCA,32.881417,-117.241052,Th,17,27
CMME,32.875561,-117.235448,Tu,11,0
NSB,32.875274,-117.242808,M,09,0
LFFB,32.876682,-117.236868,Th,14,0
RBC,32.884341,-117.240977,Th,14,69
MANDE,32.877866,-117.239432,Th,16,130
SOLIS,32.880931,-117.239798,M,11,198
LIT,32.880495,-117.23385,M,16,22
BONN,32.875415,-117.240332,F,17,0
NIERN,32.868487,-117.251196,Tu,16,0
MANDE,32.877866,-117.239432,F,15,62
VAUGN,32.865324,-117.252961,M,11,8
TM102,32.881485,-117.23968,M,13,24
HSS,32.878391,-117.241665,W,13,333
VAUGN,32.865324,-117.252961,Tu,13,47
GH,32.873717,-117.240975,M,14,192
HUBBS,32.867457,-117.253423,M,13,26
PETER,32.880013,-117.240351,W,16,514
RBC,32.884341,-117.240977,Th,19,240
MCGIL,32.879049,-117.242043,Th,11,37
WLH,32.880558,-117.234319,M,18,753
ECON,32.875323,-117.2355,M,14,22
CENTR,32.877773,-117.237262,Th,11,1432
SME,32.87989,-117.233139,M,18,15
EBU2,32.881243,-117.233615,M,08,32
EBU1,32.881659,-117.235623,Th,16,10
ECKRT,32.86716,-117.252589,Tu,09,48
WLH,32.880558,-117.234319,M,15,841
MAYER,32.875322,-117.24019,Th,15,0
MCC,32.88156,-117.24028,F,09,10
SSB,32.883965,-117.240439,W,11,47
ECKRT,32.86716,-117.252589,W,12,24
OTRSN,32.88662,-117.241109,F,11,0
RBC,32.884341,-117.240977,Tu,16,73
LFFB,32.876682,-117.236868,Tu,09,1
TM102,32.881485,-117.23968,Th,19,32
WFH,32.886956,-117.241839,Th,14,313
RBC,32.884341,-117.240977,W,21,27
VAF,32.87918,-117.234138,W,17,13
ERCA,32.886146,-117.242029,Tu,10,6
LIT,32.880495,-117.23385,F,15,12
ERCA,32.886146,-117.242029,W,10,20
APM,32.879039,-117.241028,Th,09,185
ECON,32.875323,-117.2355,Th,12,4
PCYNH,32.878422,-117.233767,M,16,369
PFBH,32.881568,-117.234351,W,16,32
HSS,32.878391,-117.241665,F,16,107
WFH,32.886956,-117.241839,Tu,21,112
HSS,32.878391,-117.241665,W,09,314
VAF,32.87918,-117.234138,F,09,24
SSB,32.883965,-117.240439,M,12,104
SOLIS,32.880931,-117.239798,F,12,491
MAYER,32.875322,-117.24019,F,15,0
SEQUO,32.882173,-117.240561,W,15,50
TM102,32.881485,-117.23968,Tu,08,29
MAYER,32.875322,-117.24019,M,12,7
PETER,32.880013,-117.240351,Th,08,334
SME,32.87989,-117.233139,W,10,22
GH,32.873717,-117.240975,Tu,13,181
GH,32.873717,-117.240975,Tu,09,378
LEDDN,32.878867,-117.241695,M,17,100
PETER,32.880013,-117.240351,M,11,669
YORK,32.874554,-117.240005,F,08,245
NIERN,32.868487,-117.251196,W,12,8
WFH,32.886956,-117.241839,Tu,14,313
PETER,32.880013,-117.240351,Th,14,541
MCGIL,32.879049,-117.242043,W,13,47
OTRSN,32.88662,-117.241109,Th,08,133
YORK,32.874554,-117.240005,M,09,178
OTRSN,32.88662,-117.241109,W,20,0
BONN,32.875415,-117.240332,W,18,0
UREY,32.875569,-117.241055,Th,17,0
SEQUO,32.882173,-117.240561,F,16,0
CPMC,32.877962,-117.234429,M,17,11
TM102,32.881485,-117.23968,Th,18,34
SERF,32.879664,-117.235105,W,14,0
APM,32.879039,-117.241028,Th,19,262
EBU2,32.881243,-117.233615,M,12,68
SOLIS,32.880931,-117.239798,W,12,467
EBU2,32.881243,-117.233615,F,10,73
VAF,32.87918,-117.234138,Th,14,35
SSRB,32.880687,-117.240153,Tu,18,12
WFH,32.886956,-117.241839,Th,21,64
WLH,32.880558,-117.234319,Th,15,856
YORK,32.874554,-117.240005,F,09,328
MCGIL,32.879049,-117.242043,Tu,12,49
LIT,32.880495,-117.23385,Tu,12,73
MYR-A,32.875268,-117.240194,W,19,40
WFH,32.886956,-117.241839,M,21,117
SEQUO,32.882173,-117.240561,Th,10,87
WLH,32.880558,-117.234319,W,19,369
CSB,32.880547,-117.239444,Tu,09,260
CENTR,32.877773,-117.237262,F,09,1211
RBC,32.884341,-117.240977,W,18,43
VAUGN,32.865324,-117.252961,W,12,8
CSB,32.880547,-117.239444,M,18,192
YORK,32.874554,-117.240005,W,08,304
CENTR,32.877773,-117.237262,Th,18,1045
CENTR,32.877773,-117.237262,W,11,1294
SME,32.87989,-117.233139,M,11,47
NIERN,32.868487,-117.251196,Th,15,0
WLH,32.880558,-117.234319,Tu,14,821
EBU2,32.881243,-117.233615,W,14,145
MANDE,32.877866,-117.239432,F,14,160
MCC,32.88156,-117.24028,W,13,10
HSS,32.878391,-117.241665,F,09,230
MCGIL,32.879049,-117.242043,W,09,57
LEDDN,32.878867,-117.241695,Th,11,193
CSB,32.880547,-117.239444,M,17,255
EBU3B,32.881835,-117.233523,M,15,73
CSB,32.880547,-117.239444,M,19,135
EBU2,32.881243,-117.233615,Th,18,15
CSB,32.880547,-117.239444,Tu,16,92
CSB,32.880547,-117.239444,F,17,45
WLH,32.880558,-117.234319,F,19,200
SOLIS,32.880931,-117.239798,Tu,17,395
OTRSN,32.88662,-117.241109,W,17,85
HSS,32.878391,-117.241665,Th,17,254
SPIES,32.869081,-117.251015,M,18,55
GH,32.873717,-117.240975,F,14,175
CENTR,32.877773,-117.237262,M,16,1054
HUBBS,32.867457,-117.253423,F,14,5
APM,32.879039,-117.241028,Tu,17,231
NSB,32.875274,-117.242808,W,14,5
SSB,32.883965,-117.240439,W,17,43
MCC,32.88156,-117.24028,F,10,17
OTRSN,32.88662,-117.241109,Tu,14,136
APM,32.879039,-117.241028,W,18,129
YORK,32.874554,-117.240005,M,21,10
EBU3B,32.881835,-117.233523,Th,12,129
TM102,32.881485,-117.23968,Th,15,34
ECON,32.875323,-117.2355,Tu,15,9
HUBBS,32.867457,-117.253423,Th,11,9
GH,32.873717,-117.240975,Th,10,340
EBU3B,32.881835,-117.233523,F,11,20
EBU2,32.881243,-117.233615,Tu,13,46
MNDLR,32.879312,-117.242139,F,14,4
EBU3B,32.881835,-117.233523,Th,20,79
SEQUO,32.882173,-117.240561,Tu,12,70
NSB,32.875274,-117.242808,Th,17,7
RBC,32.884341,-117.240977,M,21,34
MET,32.875344,-117.234821,Tu,16,0
PETER,32.880013,-117.240351,M,18,665
LIT,32.880495,-117.23385,Th,18,33
LFFB,32.876682,-117.236868,M,16,9
MYR-A,32.875268,-117.240194,Th,13,59
NIERN,32.868487,-117.251196,Tu,09,31
LEDDN,32.878867,-117.241695,Tu,11,193
IGPP,32.868349,-117.252952,Tu,09,5
HSS,32.878391,-117.241665,Tu,20,33
ASANT,32.884082,-117.241912,W,10,44
VAF,32.87918,-117.234138,Tu,17,27
MAYER,32.875322,-117.24019,W,11,0
NSB,32.875274,-117.242808,Tu,12,76
PCYNH,32.878422,-117.233767,Th,08,76
YORK,32.874554,-117.240005,Th,12,623
MYR-A,32.875268,-117.240194,Tu,16,63
MANDE,32.877866,-117.239432,M,16,182
HSS,32.878391,-117.241665,W,23,0
OTRSN,32.88662,-117.241109,W,19,85
IGPP,32.868349,-117.252952,M,11,7
MCGIL,32.879049,-117.242043,Tu,09,0
APM,32.879039,-117.241028,Th,10,165
SOLIS,32.880931,-117.239798,Th,09,392
BSB,32.875597,-117.236066,Th,12,62
UREY,32.875569,-117.241055,Tu,15,0
SOLIS,32.880931,-117.239798,W,19,313
TM102,32.881485,-117.23968,F,09,28
SME,32.87989,-117.233139,Tu,16,27
WLH,32.880558,-117.234319,Th,08,536
EBU3B,32.881835,-117.233523,Tu,15,124
SSRB,32.880687,-117.240153,Tu,17,12
BONN,32.875415,-117.240332,Tu,12,0
MNDLR,32.879312,-117.242139,Tu,10,18
GH,32.873717,-117.240975,W,22,5
SEQUO,32.882173,-117.240561,M,11,27
HSS,32.878391,-117.241665,Tu,08,229
EBU3B,32.881835,-117.233523,W,15,122
CPMC,32.877962,-117.234429,W,15,52
UREY,32.875569,-117.241055,Th,15,0
TM102,32.881485,-117.23968,W,11,55
ASANT,32.884082,-117.241912,Tu,10,59
PETER,32.880013,-117.240351,Tu,18,641
MYR-A,32.875268,-117.240194,W,10,50
SEQUO,32.882173,-117.240561,Th,19,42
CMME,32.875561,-117.235448,Th,11,0
WLH,32.880558,-117.234319,W,12,912
MANDE,32.877866,-117.239432,W,19,112
CPMC,32.877962,-117.234429,Tu,10,67
YORK,32.874554,-117.240005,M,14,505
WFH,32.886956,-117.241839,M,16,56
PCYNH,32.878422,-117.233767,Tu,10,483
RBC,32.884341,-117.240977,W,11,174
ECON,32.875323,-117.2355,W,08,24
PACIF,32.87603,-117.242393,Th,15,4
BONN,32.875415,-117.240332,Th,17,0
CENTR,32.877773,-117.237262,W,18,1106
PACIF,32.87603,-117.242393,F,12,15
SME,32.87989,-117.233139,W,17,40
ASANT,32.884082,-117.241912,W,09,44
NSB,32.875274,-117.242808,M,14,37
SSB,32.883965,-117.240439,Tu,14,92
BSB,32.875597,-117.236066,W,09,0
MCC,32.88156,-117.24028,M,15,84
SME,32.87989,-117.233139,W,09,16
MYR-A,32.875268,-117.240194,Th,09,4
OTRSN,32.88662,-117.241109,Th,21,0
RBC,32.884341,-117.240977,M,14,50
ECON,32.875323,-117.2355,W,11,21
APM,32.879039,-117.241028,M,19,95
OTRSN,32.88662,-117.241109,M,12,104
CSB,32.880547,-117.239444,M,10,116
CENTR,32.877773,-117.237262,Tu,11,1432
MANDE,32.877866,-117.239432,Th,19,59
CSB,32.880547,-117.239444,W,10,130
MET,32.875344,-117.234821,W,17,15
BSB,32.875597,-117.236066,Tu,11,62
TM102,32.881485,-117.23968,Tu,15,34
EBU2,32.881243,-117.233615,Th,11,146
HSS,32.878391,-117.241665,Tu,15,415
WFH,32.886956,-117.241839,Tu,13,132
RBC,32.884341,-117.240977,Tu,13,44
TM102,32.881485,-117.23968,M,18,18
EBU3B,32.881835,-117.233523,M,08,14
WLH,32.880558,-117.234319,F,10,718
HSS,32.878391,-117.241665,W,14,253
GH,32.873717,-117.240975,M,11,359
VAUGN,32.865324,-117.252961,Tu,11,55
LIT,32.880495,-117.23385,F,12,48
PCYNH,32.878422,-117.233767,Th,19,258
SOLIS,32.880931,-117.239798,Th,14,339
HSS,32.878391,-117.241665,M,12,396
APM,32.879039,-117.241028,Tu,18,237
YORK,32.874554,-117.240005,W,17,191
PCYNH,32.878422,-117.233767,W,16,410
SSB,32.883965,-117.240439,Th,17,29
CENTR,32.877773,-117.237262,M,21,42
APM,32.879039,-117.241028,W,17,140
MANDE,32.877866,-117.239432,Tu,10,247
MYR-A,32.875268,-117.240194,Tu,09,45
GH,32.873717,-117.240975,W,11,360
EBU3B,32.881835,-117.233523,Th,13,107
PACIF,32.87603,-117.242393,Tu,15,0
NIERN,32.868487,-117.251196,Th,11,0
WFH,32.886956,-117.241839,Tu,19,188
PCYNH,32.878422,-117.233767,F,13,305
IGPP,32.868349,-117.252952,F,09,5
YORK,32.874554,-117.240005,Tu,14,272
YORK,32.874554,-117.240005,F,12,432
IGPP,32.868349,-117.252952,Tu,14,21
OTRSN,32.88662,-117.241109,F,14,0
LIT,32.880495,-117.23385,Th,11,19
OTRSN,32.88662,-117.241109,Th,19,86
VAF,32.87918,-117.234138,W,12,30
PRICE,32.879733,-117.236191,Tu,10,334
SME,32.87989,-117.233139,W,08,28
EBU2,32.881243,-117.233615,M,15,136
WFH,32.886956,-117.241839,Tu,11,134
PRICE,32.879733,-117.236191,Th,11,135
PCYNH,32.878422,-117.233767,M,13,401
PFBH,32.881568,-117.234351,W,11,49
MCC,32.88156,-117.24028,W,17,45
EBU1,32.881659,-117.235623,W,16,26
WFH,32.886956,-117.241839,Tu,12,134
EBU3B,32.881835,-117.233523,F,10,20
MCGIL,32.879049,-117.242043,F,14,65
PETER,32.880013,-117.240351,Th,09,443
ASANT,32.884082,-117.241912,Th,16,29
MAYER,32.875322,-117.24019,F,18,0
SEQUO,32.882173,-117.240561,W,10,48
PRICE,32.879733,-117.236191,W,12,475
CPMC,32.877962,-117.234429,F,16,13
MANDE,32.877866,-117.239432,Th,09,262
VAUGN,32.865324,-117.252961,Th,15,48
GH,32.873717,-117.240975,Tu,16,281
PRICE,32.879733,-117.236191,W,10,144
LEDDN,32.878867,-117.241695,M,12,216
ASANT,32.884082,-117.241912,W,11,44
NIERN,32.868487,-117.251196,W,17,40
TM102,32.881485,-117.23968,W,18,18
LEDDN,32.878867,-117.241695,W,11,178
TMCA,32.881417,-117.241052,Tu,16,5
VAF,32.87918,-117.234138,F,14,24
PETER,32.880013,-117.240351,Th,19,496
MCGIL,32.879049,-117.242043,W,14,60
MANDE,32.877866,-117.239432,W,12,152
SME,32.87989,-117.233139,F,08,3
MANDE,32.877866,-117.239432,W,09,206
PCYNH,32.878422,-117.233767,Tu,19,301
BONN,32.875415,-117.240332,W,15,0
SEQUO,32.882173,-117.240561,F,13,31
VAUGN,32.865324,-117.252961,W,11,8
MCGIL,32.879049,-117.242043,M,12,60
EBU2,32.881243,-117.233615,F,15,130
MNDLR,32.879312,-117.242139,Tu,12,42
SOLIS,32.880931,-117.239798,M,18,244
VAUGN,32.865324,-117.252961,W,17,32
WLH,32.880558,-117.234319,Th,18,777
CENTR,32.877773,-117.237262,Tu,19,1044
MANDE,32.877866,-117.239432,Th,12,409
SOLIS,32.880931,-117.239798,M,15,263
CICC,32.885032,-117.241292,Tu,13,182
BONN,32.875415,-117.240332,F,13,0
NIERN,32.868487,-117.251196,Tu,12,0
CSB,32.880547,-117.239444,Tu,11,248
LEDDN,32.878867,-117.241695,M,10,240
MANDE,32.877866,-117.239432,F,11,89
TM102,32.881485,-117.23968,M,17,18
CSB,32.880547,-117.239444,W,18,93
PETER,32.880013,-117.240351,W,12,741
PCYNH,32.878422,-117.233767,Th,10,483
HSS,32.878391,-117.241665,M,19,84
YORK,32.874554,-117.240005,W,07,12
ECON,32.875323,-117.2355,M,09,33
MYR-A,32.875268,-117.240194,Th,11,14
EBU1,32.881659,-117.235623,Th,12,0
SME,32.87989,-117.233139,F,10,25
GH,32.873717,-117.240975,W,18,273
LEDDN,32.878867,-117.241695,Th,14,216
MAYER,32.875322,-117.24019,Th,11,46
EBU3B,32.881835,-117.233523,M,10,73
BSB,32.875597,-117.236066,Tu,09,65
DANCE,32.871733,-117.24019,W,15,2
CSB,32.880547,-117.239444,F,12,263
SME,32.87989,-117.233139,Tu,20,32
WFH,32.886956,-117.241839,Th,10,122
NSB,32.875274,-117.242808,F,13,21
BSB,32.875597,-117.236066,W,10,0
MYR-A,32.875268,-117.240194,Th,10,4
HSS,32.878391,-117.241665,Th,18,284
SEQUO,32.882173,-117.240561,W,08,0
HUBBS,32.867457,-117.253423,F,13,50
HSS,32.878391,-117.241665,W,19,135
MET,32.875344,-117.234821,W,10,6
ECON,32.875323,-117.2355,W,17,20
RBC,32.884341,-117.240977,W,09,77
PACIF,32.87603,-117.242393,W,14,30
EBU3B,32.881835,-117.233523,Th,15,165
WLH,32.880558,-117.234319,Tu,09,768
ECON,32.875323,-117.2355,Tu,10,35
EBU3B,32.881835,-117.233523,Th,09,123
SSB,32.883965,-117.240439,M,16,63
SOLIS,32.880931,-117.239798,F,16,228
MAYER,32.875322,-117.24019,F,11,46
SEQUO,32.882173,-117.240561,W,19,32
SOLIS,32.880931,-117.239798,M,20,71
SEQUO,32.882173,-117.240561,Tu,17,49
CICC,32.885032,-117.241292,Th,09,133
OTRSN,32.88662,-117.241109,Th,17,86
SME,32.87989,-117.233139,M,09,26
MAYER,32.875322,-117.24019,W,16,26
MYR-A,32.875268,-117.240194,M,16,38
NSB,32.875274,-117.242808,Tu,17,21
RBC,32.884341,-117.240977,F,13,19
PETER,32.880013,-117.240351,Th,10,424
GH,32.873717,-117.240975,W,09,280
MYR-A,32.875268,-117.240194,Tu,11,55
WLH,32.880558,-117.234319,W,09,703
HSS,32.878391,-117.241665,M,17,275
RBC,32.884341,-117.240977,Tu,08,27
EBU2,32.881243,-117.233615,M,16,89
SOLIS,32.880931,-117.239798,W,16,280
EBU3B,32.881835,-117.233523,W,20,48
MCC,32.88156,-117.24028,Th,13,10
EBU3B,32.881835,-117.233523,Tu,12,84
MNDLR,32.879312,-117.242139,Tu,15,5
SERF,32.879664,-117.235105,Tu,17,8
WLH,32.880558,-117.234319,Th,11,949
SEQUO,32.882173,-117.240561,M,14,48
UREY,32.875569,-117.241055,W,13,0
CSB,32.880547,-117.239444,M,08,134
CENTR,32.877773,-117.237262,Th,12,1525
LIT,32.880495,-117.23385,Tu,16,50
VAUGN,32.865324,-117.252961,W,09,16
PETER,32.880013,-117.240351,Tu,13,693
MYR-A,32.875268,-117.240194,W,15,91
MCC,32.88156,-117.24028,Tu,11,42
SEQUO,32.882173,-117.240561,Th,14,68
MANDE,32.877866,-117.239432,M,17,124
WLH,32.880558,-117.234319,W,15,764
SERF,32.879664,-117.235105,W,09,22
YORK,32.874554,-117.240005,M,11,435
WFH,32.886956,-117.241839,M,11,132
WLH,32.880558,-117.234319,Tu,12,1035
BONN,32.875415,-117.240332,Th,10,0
SME,32.87989,-117.233139,M,15,76
CMME,32.875561,-117.235448,M,14,20
WLH,32.880558,-117.234319,Tu,18,927
EBU1,32.881659,-117.235623,Th,19,24
EBU2,32.881243,-117.233615,W,10,152
LEDDN,32.878867,-117.241695,M,20,183
ECKRT,32.86716,-117.252589,M,12,24
APM,32.879039,-117.241028,M,12,63
OTRSN,32.88662,-117.241109,M,17,33
MANDE,32.877866,-117.239432,Tu,18,168
CSB,32.880547,-117.239444,Th,08,211
CENTR,32.877773,-117.237262,Tu,14,1303
CPMC,32.877962,-117.234429,Th,12,275
TM102,32.881485,-117.23968,Tu,10,31
EBU2,32.881243,-117.233615,Th,14,151
HSS,32.878391,-117.241665,Tu,18,282
CENTR,32.877773,-117.237262,Tu,08,663
NSB,32.875274,-117.242808,M,12,20
WLH,32.880558,-117.234319,F,15,666
WFH,32.886956,-117.241839,Th,19,155
OTRSN,32.88662,-117.241109,W,13,104
HSS,32.878391,-117.241665,Th,13,368
MCGIL,32.879049,-117.242043,M,08,27
GH,32.873717,-117.240975,F,18,5
CENTR,32.877773,-117.237262,M,12,1433
SOLIS,32.880931,-117.239798,Th,11,424
WLH,32.880558,-117.234319,M,12,911
APM,32.879039,-117.241028,Tu,13,218
NSB,32.875274,-117.242808,W,10,80
YORK,32.874554,-117.240005,W,10,148
PCYNH,32.878422,-117.233767,W,13,389
MCC,32.88156,-117.24028,F,14,10
APM,32.879039,-117.241028,Tu,21,68
CENTR,32.877773,-117.237262,F,11,1319
MANDE,32.877866,-117.239432,Tu,08,117
CMME,32.875561,-117.235448,Th,08,21
GH,32.873717,-117.240975,Th,14,243
MYR-A,32.875268,-117.240194,W,09,50
EBU2,32.881243,-117.233615,Tu,17,33
YORK,32.874554,-117.240005,Tu,13,501
GH,32.873717,-117.240975,M,09,267
ECKRT,32.86716,-117.252589,Th,12,65
LEDDN,32.878867,-117.241695,Tu,09,206
NSB,32.875274,-117.242808,Th,13,35
LEDDN,32.878867,-117.241695,F,14,171
LIT,32.880495,-117.23385,Th,14,51
LEDDN,32.878867,-117.241695,Tu,15,216
CSB,32.880547,-117.239444,W,08,115
VAF,32.87918,-117.234138,Tu,13,30
PRICE,32.879733,-117.236191,F,10,144
GH,32.873717,-117.240975,Th,08,307
SSB,32.883965,-117.240439,F,12,10
YORK,32.874554,-117.240005,Th,16,343
MET,32.875344,-117.234821,F,16,0
PFBH,32.881568,-117.234351,Tu,14,19
SME,32.87989,-117.233139,Th,18,5
MCGIL,32.879049,-117.242043,F,13,71
CICC,32.885032,-117.241292,Th,12,199
RBC,32.884341,-117.240977,Tu,21,71
SSB,32.883965,-117.240439,M,18,8
APM,32.879039,-117.241028,Th,14,196
BSB,32.875597,-117.236066,Th,16,16
CENTR,32.877773,-117.237262,Tu,13,1283
LIT,32.880495,-117.23385,W,15,52
SME,32.87989,-117.233139,Tu,12,168
GH,32.873717,-117.240975,Tu,19,277
BONN,32.875415,-117.240332,Tu,16,0
LEDDN,32.878867,-117.241695,M,19,194
EBU3B,32.881835,-117.233523,W,11,80
CPMC,32.877962,-117.234429,W,19,2
TM102,32.881485,-117.23968,W,15,19
