building_tag,longitude,latitude,day,hour,students_number
EBU3B,32.881835,-117.233523,Th,15,29
WLH,32.880558,-117.234319,Tu,09,884
EBU3B,32.881835,-117.233523,F,16,31
SSB,32.883965,-117.240439,M,16,30
SOLIS,32.880931,-117.239798,F,16,195
MAYER,32.875322,-117.24019,F,11,7
MNDLR,32.879312,-117.242139,F,11,12
SEQUO,32.882173,-117.240561,W,19,35
SOLIS,32.880931,-117.239798,M,20,5
SEQUO,32.882173,-117.240561,Tu,17,46
MYR-A,32.875268,-117.240194,Th,10,18
CICC,32.885032,-117.241292,Th,09,0
OTRSN,32.88662,-117.241109,Th,17,13
MAYER,32.875322,-117.24019,W,16,34
MYR-A,32.875268,-117.240194,M,16,16
RBC,32.884341,-117.240977,F,13,82
PETER,32.880013,-117.240351,Th,10,593
GH,32.873717,-117.240975,W,09,401
MYR-A,32.875268,-117.240194,Tu,11,22
WLH,32.880558,-117.234319,W,09,631
HSS,32.878391,-117.241665,M,17,297
MCGIL,32.879049,-117.242043,M,19,54
RBC,32.884341,-117.240977,Tu,08,220
PFBH,32.881568,-117.234351,W,19,28
MYR-A,32.875268,-117.240194,F,11,18
EBU2,32.881243,-117.233615,M,16,66
SOLIS,32.880931,-117.239798,W,16,32
EBU3B,32.881835,-117.233523,W,20,6
EBU3B,32.881835,-117.233523,Tu,12,41
WLH,32.880558,-117.234319,Th,11,889
SEQUO,32.882173,-117.240561,M,14,67
UREY,32.875569,-117.241055,W,13,1
PFBH,32.881568,-117.234351,Th,17,62
POTKR,32.871346,-117.24071,Tu,14,20
RBC,32.884341,-117.240977,Tu,10,265
LIT,32.880495,-117.23385,Tu,16,36
PETER,32.880013,-117.240351,Tu,13,293
MYR-A,32.875268,-117.240194,W,15,16
DANCE,32.871733,-117.24019,Tu,14,6
MCC,32.88156,-117.24028,Tu,11,47
SEQUO,32.882173,-117.240561,Th,14,78
KECK,32.875101,-117.236281,W,14,5
WLH,32.880558,-117.234319,W,15,594
EBU1,32.881659,-117.235623,M,11,7
YORK,32.874554,-117.240005,M,11,366
WFH,32.886956,-117.241839,M,11,59
BONN,32.875415,-117.240332,Th,10,0
SME,32.87989,-117.233139,M,15,0
NIERN,32.868487,-117.251196,Th,11,24
WLH,32.880558,-117.234319,Tu,18,462
EBU1,32.881659,-117.235623,Th,19,24
EBU2,32.881243,-117.233615,W,10,114
MCC,32.88156,-117.24028,W,17,5
NIERN,32.868487,-117.251196,Th,12,24
LFFB,32.876682,-117.236868,Tu,12,0
APM,32.879039,-117.241028,M,12,24
MANDE,32.877866,-117.239432,Tu,18,305
MANDE,32.877866,-117.239432,Tu,08,111
CENTR,32.877773,-117.237262,Tu,14,955
CPMC,32.877962,-117.234429,Th,12,336
TM102,32.881485,-117.23968,Tu,10,18
EBU2,32.881243,-117.233615,Th,14,67
HSS,32.878391,-117.241665,Tu,18,313
CENTR,32.877773,-117.237262,Tu,08,609
GH,32.873717,-117.240975,F,09,401
EBU3B,32.881835,-117.233523,M,21,6
WLH,32.880558,-117.234319,F,15,701
SOLIS,32.880931,-117.239798,Tu,13,217
OTRSN,32.88662,-117.241109,W,13,79
EBU3B,32.881835,-117.233523,Th,09,61
GH,32.873717,-117.240975,F,18,226
CENTR,32.877773,-117.237262,M,12,1401
SOLIS,32.880931,-117.239798,Th,11,439
WLH,32.880558,-117.234319,M,12,756
APM,32.879039,-117.241028,Tu,13,129
NSB,32.875274,-117.242808,W,10,0
YORK,32.874554,-117.240005,W,10,138
PCYNH,32.878422,-117.233767,W,13,519
SSB,32.883965,-117.240439,M,12,86
APM,32.879039,-117.241028,Tu,21,118
WFH,32.886956,-117.241839,F,17,0
CENTR,32.877773,-117.237262,F,11,1551
CSB,32.880547,-117.239444,Th,08,209
GH,32.873717,-117.240975,Th,14,368
MYR-A,32.875268,-117.240194,W,09,0
EBU2,32.881243,-117.233615,Tu,17,0
YORK,32.874554,-117.240005,Tu,13,389
GH,32.873717,-117.240975,M,09,386
LEDDN,32.878867,-117.241695,Tu,09,208
NSB,32.875274,-117.242808,Th,13,13
LEDDN,32.878867,-117.241695,F,08,168
LEDDN,32.878867,-117.241695,F,14,213
LIT,32.880495,-117.23385,Th,14,37
LEDDN,32.878867,-117.241695,Tu,15,193
LFFB,32.876682,-117.236868,W,13,0
VAF,32.87918,-117.234138,Tu,13,18
IGPP,32.868349,-117.252952,F,10,4
GH,32.873717,-117.240975,Th,08,298
SSB,32.883965,-117.240439,F,12,27
YORK,32.874554,-117.240005,Th,16,106
PFBH,32.881568,-117.234351,Tu,14,27
SME,32.87989,-117.233139,Th,18,22
MCGIL,32.879049,-117.242043,F,13,64
CICC,32.885032,-117.241292,Th,12,224
RBC,32.884341,-117.240977,Tu,21,41
SSB,32.883965,-117.240439,M,18,20
APM,32.879039,-117.241028,Th,14,213
BSB,32.875597,-117.236066,Th,16,20
BONN,32.875415,-117.240332,Tu,13,8
SME,32.87989,-117.233139,Tu,12,172
GH,32.873717,-117.240975,Tu,19,10
BONN,32.875415,-117.240332,Tu,16,0
LEDDN,32.878867,-117.241695,M,19,216
ASANT,32.884082,-117.241912,Tu,08,12
TM102,32.881485,-117.23968,W,09,34
EBU3B,32.881835,-117.233523,W,11,65
CPMC,32.877962,-117.234429,W,19,20
TM102,32.881485,-117.23968,W,15,33
LEDDN,32.878867,-117.241695,W,14,213
ASANT,32.884082,-117.241912,Tu,14,61
MCC,32.88156,-117.24028,Tu,18,19
MCGIL,32.879049,-117.242043,W,19,8
MANDE,32.877866,-117.239432,W,15,334
CPMC,32.877962,-117.234429,Tu,14,19
MET,32.875344,-117.234821,M,14,24
RBC,32.884341,-117.240977,W,15,100
IGPP,32.868349,-117.252952,W,10,35
PFBH,32.881568,-117.234351,M,15,37
CPMC,32.877962,-117.234429,M,19,3
APM,32.879039,-117.241028,Th,08,220
PCYNH,32.878422,-117.233767,Tu,20,104
SME,32.87989,-117.233139,W,13,80
MAYER,32.875322,-117.24019,Tu,14,21
YORK,32.874554,-117.240005,Tu,20,30
SSB,32.883965,-117.240439,Tu,10,18
CMME,32.875561,-117.235448,F,13,15
SERF,32.879664,-117.235105,Tu,09,3
MNDLR,32.879312,-117.242139,Th,17,39
RBC,32.884341,-117.240977,M,10,157
PRICE,32.879733,-117.236191,Th,08,0
VAUGN,32.865324,-117.252961,W,15,44
CSB,32.880547,-117.239444,M,14,200
SOLIS,32.880931,-117.239798,Tu,19,116
CSB,32.880547,-117.239444,Tu,15,215
CSB,32.880547,-117.239444,W,14,147
LIT,32.880495,-117.23385,M,11,31
BONN,32.875415,-117.240332,F,16,0
HSS,32.878391,-117.241665,Tu,11,340
LEDDN,32.878867,-117.241695,Th,08,163
HSS,32.878391,-117.241665,W,10,371
SME,32.87989,-117.233139,Th,09,119
HUBBS,32.867457,-117.253423,M,14,36
PETER,32.880013,-117.240351,W,17,356
LEDDN,32.878867,-117.241695,F,10,155
SOLIS,32.880931,-117.239798,Th,18,423
ECON,32.875323,-117.2355,M,15,43
MNDLR,32.879312,-117.242139,W,14,30
CENTR,32.877773,-117.237262,Th,16,875
EBU1,32.881659,-117.235623,Th,17,0
MANDE,32.877866,-117.239432,Tu,14,259
POTKR,32.871346,-117.24071,Th,15,20
GH,32.873717,-117.240975,W,15,30
MAYER,32.875322,-117.24019,Th,16,25
ASANT,32.884082,-117.241912,M,09,32
OTRSN,32.88662,-117.241109,F,10,0
WLH,32.880558,-117.234319,F,09,702
WFH,32.886956,-117.241839,Th,17,97
MNDLR,32.879312,-117.242139,W,10,13
EBU2,32.881243,-117.233615,Th,08,5
VAF,32.87918,-117.234138,W,16,11
WFH,32.886956,-117.241839,W,20,81
SME,32.87989,-117.233139,W,20,14
PCYNH,32.878422,-117.233767,M,17,364
PFBH,32.881568,-117.234351,W,15,47
HSS,32.878391,-117.241665,F,11,345
WFH,32.886956,-117.241839,Tu,20,0
EBU1,32.881659,-117.235623,W,12,34
WLH,32.880558,-117.234319,M,11,879
HSS,32.878391,-117.241665,W,08,113
SSB,32.883965,-117.240439,M,13,109
SOLIS,32.880931,-117.239798,F,11,0
MAYER,32.875322,-117.24019,F,14,0
SEQUO,32.882173,-117.240561,W,14,75
TM102,32.881485,-117.23968,Tu,09,17
CPMC,32.877962,-117.234429,F,12,41
VAUGN,32.865324,-117.252961,Th,11,40
GH,32.873717,-117.240975,Tu,12,318
GH,32.873717,-117.240975,F,21,10
LEDDN,32.878867,-117.241695,M,16,196
PETER,32.880013,-117.240351,M,16,614
RVCOM,32.874702,-117.241985,Th,16,32
PCYNH,32.878422,-117.233767,W,10,441
TMCA,32.881417,-117.241052,F,12,10
MET,32.875344,-117.234821,W,12,7
SEQUO,32.882173,-117.240561,M,08,56
MNDLR,32.879312,-117.242139,Tu,09,5
PETER,32.880013,-117.240351,Th,15,762
MCGIL,32.879049,-117.242043,W,10,83
YORK,32.874554,-117.240005,M,08,178
SEQUO,32.882173,-117.240561,F,17,12
CPMC,32.877962,-117.234429,M,10,181
CSB,32.880547,-117.239444,Th,12,313
MYR-A,32.875268,-117.240194,F,14,24
ERCA,32.886146,-117.242029,W,09,30
SOLIS,32.880931,-117.239798,W,13,339
EBU3B,32.881835,-117.233523,W,09,30
EBU1,32.881659,-117.235623,M,08,7
OTRSN,32.88662,-117.241109,Tu,20,0
VAF,32.87918,-117.234138,Th,13,30
SME,32.87989,-117.233139,W,14,80
ASANT,32.884082,-117.241912,W,08,34
WLH,32.880558,-117.234319,Th,14,907
WFH,32.886956,-117.241839,W,15,206
PFBH,32.881568,-117.234351,Th,12,48
HUBBS,32.867457,-117.253423,W,12,70
RBC,32.884341,-117.240977,Th,20,18
PCYNH,32.878422,-117.233767,M,20,38
MCGIL,32.879049,-117.242043,Tu,15,25
CCC,32.879661,-117.236447,Tu,10,19
LIT,32.880495,-117.23385,Tu,13,18
MCC,32.88156,-117.24028,Tu,16,29
WFH,32.886956,-117.241839,Th,12,303
WLH,32.880558,-117.234319,W,18,757
PCYNH,32.878422,-117.233767,Th,14,395
SSB,32.883965,-117.240439,W,18,50
VAUGN,32.865324,-117.252961,F,10,10
CENTR,32.877773,-117.237262,Th,19,1063
CENTR,32.877773,-117.237262,W,16,1176
LEDDN,32.878867,-117.241695,W,09,153
WLH,32.880558,-117.234319,Tu,15,1097
EBU3B,32.881835,-117.233523,W,08,15
SME,32.87989,-117.233139,F,14,36
MCC,32.88156,-117.24028,W,12,21
LEDDN,32.878867,-117.241695,Th,10,208
EBU3B,32.881835,-117.233523,M,14,21
OTRSN,32.88662,-117.241109,M,18,0
ASANT,32.884082,-117.241912,M,12,32
CSB,32.880547,-117.239444,F,16,181
SOLIS,32.880931,-117.239798,Tu,16,280
PRICE,32.879733,-117.236191,F,09,0
HSS,32.878391,-117.241665,Th,14,407
GH,32.873717,-117.240975,F,13,338
CENTR,32.877773,-117.237262,M,17,868
SPIES,32.869081,-117.251015,Tu,13,9
APM,32.879039,-117.241028,Tu,16,140
ECON,32.875323,-117.2355,W,13,31
SSB,32.883965,-117.240439,W,10,84
MCC,32.88156,-117.24028,F,11,70
PACIF,32.87603,-117.242393,W,10,0
OTRSN,32.88662,-117.241109,Tu,13,157
APM,32.879039,-117.241028,W,19,116
WFH,32.886956,-117.241839,F,10,0
YORK,32.874554,-117.240005,M,20,199
EBU3B,32.881835,-117.233523,Th,11,41
TM102,32.881485,-117.23968,Th,12,37
ECON,32.875323,-117.2355,Tu,14,10
HUBBS,32.867457,-117.253423,Th,16,13
GH,32.873717,-117.240975,Th,11,335
EBU3B,32.881835,-117.233523,F,12,20
CSB,32.880547,-117.239444,M,11,288
CPMC,32.877962,-117.234429,W,09,176
LEDDN,32.878867,-117.241695,Tu,20,0
LIT,32.880495,-117.23385,W,10,40
SEQUO,32.882173,-117.240561,Tu,13,77
NSB,32.875274,-117.242808,Th,16,0
PETER,32.880013,-117.240351,F,13,576
MET,32.875344,-117.234821,Tu,19,0
PETER,32.880013,-117.240351,M,19,382
OTRSN,32.88662,-117.241109,Th,13,157
ASANT,32.884082,-117.241912,F,16,9
EBU1,32.881659,-117.235623,Tu,09,26
LEDDN,32.878867,-117.241695,Tu,12,176
SOLIS,32.880931,-117.239798,M,09,287
HSS,32.878391,-117.241665,Tu,21,214
YORK,32.874554,-117.240005,Tu,08,307
ERCA,32.886146,-117.242029,M,10,15
MAYER,32.875322,-117.24019,W,12,25
MYR-A,32.875268,-117.240194,M,12,37
NSB,32.875274,-117.242808,Tu,13,13
GH,32.873717,-117.240975,M,22,10
YORK,32.874554,-117.240005,Th,13,389
MYR-A,32.875268,-117.240194,Tu,15,11
MANDE,32.877866,-117.239432,M,11,224
ASANT,32.884082,-117.241912,Th,18,56
MTF,32.875608,-117.235497,Tu,10,0
WFH,32.886956,-117.241839,W,12,76
APM,32.879039,-117.241028,Th,11,147
PRICE,32.879733,-117.236191,Th,10,350
SOLIS,32.880931,-117.239798,Th,08,382
UREY,32.875569,-117.241055,Tu,14,1
EBU2,32.881243,-117.233615,F,09,56
SME,32.87989,-117.233139,Tu,17,23
MCC,32.88156,-117.24028,Th,17,19
WLH,32.880558,-117.234319,Th,09,855
EBU3B,32.881835,-117.233523,Tu,16,26
MNDLR,32.879312,-117.242139,Tu,11,30
SEQUO,32.882173,-117.240561,M,10,71
MYR-A,32.875268,-117.240194,Th,17,0
HSS,32.878391,-117.241665,Tu,09,364
MANDE,32.877866,-117.239432,W,20,0
EBU3B,32.881835,-117.233523,W,14,15
CPMC,32.877962,-117.234429,W,12,94
PETER,32.880013,-117.240351,M,20,340
ASANT,32.884082,-117.241912,Tu,11,55
PETER,32.880013,-117.240351,Tu,17,374
MYR-A,32.875268,-117.240194,W,11,37
SEQUO,32.882173,-117.240561,Th,18,60
CMME,32.875561,-117.235448,Th,10,10
WLH,32.880558,-117.234319,W,11,941
MANDE,32.877866,-117.239432,W,18,196
CPMC,32.877962,-117.234429,Tu,13,293
YORK,32.874554,-117.240005,M,15,375
WFH,32.886956,-117.241839,M,15,206
PCYNH,32.878422,-117.233767,Tu,17,281
RBC,32.884341,-117.240977,W,10,139
BONN,32.875415,-117.240332,Th,14,22
CENTR,32.877773,-117.237262,W,19,1040
APM,32.879039,-117.241028,F,10,97
PCYNH,32.878422,-117.233767,F,17,71
TM102,32.881485,-117.23968,W,18,29
NSB,32.875274,-117.242808,M,13,0
MCC,32.88156,-117.24028,M,14,51
LEDDN,32.878867,-117.241695,Th,19,180
MYR-A,32.875268,-117.240194,Th,08,21
OTRSN,32.88662,-117.241109,Th,20,42
RBC,32.884341,-117.240977,M,17,85
APM,32.879039,-117.241028,M,16,80
LFFB,32.876682,-117.236868,Th,12,15
SPIES,32.869081,-117.251015,M,12,8
CENTR,32.877773,-117.237262,Tu,10,1263
MANDE,32.877866,-117.239432,Th,18,283
CSB,32.880547,-117.239444,W,11,250
CPMC,32.877962,-117.234429,Th,16,17
CCS,32.866367,-117.253971,M,12,7
GH,32.873717,-117.240975,M,20,10
HSS,32.878391,-117.241665,Tu,14,391
MAYER,32.875322,-117.24019,F,09,7
TM102,32.881485,-117.23968,M,19,38
EBU3B,32.881835,-117.233523,M,09,30
WLH,32.880558,-117.234319,F,11,889
PETER,32.880013,-117.240351,W,20,50
HSS,32.878391,-117.241665,W,15,389
OTRSN,32.88662,-117.241109,F,08,0
EBU1,32.881659,-117.235623,M,15,53
VAUGN,32.865324,-117.252961,Tu,16,31
SOLIS,32.880931,-117.239798,Th,15,424
WLH,32.880558,-117.234319,M,16,829
HUBBS,32.867457,-117.253423,Tu,15,13
YORK,32.874554,-117.240005,W,14,111
PCYNH,32.878422,-117.233767,W,17,558
SSB,32.883965,-117.240439,Th,10,67
CENTR,32.877773,-117.237262,M,20,179
PACIF,32.87603,-117.242393,Tu,09,24
EBU2,32.881243,-117.233615,M,09,4
APM,32.879039,-117.241028,W,10,65
CSB,32.880547,-117.239444,Th,11,308
POTKR,32.871346,-117.24071,Th,12,20
CENTR,32.877773,-117.237262,F,15,1415
GH,32.873717,-117.240975,W,12,333
PACIF,32.87603,-117.242393,Tu,16,17
GH,32.873717,-117.240975,Th,18,225
KECK,32.875101,-117.236281,F,15,5
YORK,32.874554,-117.240005,Tu,17,287
YORK,32.874554,-117.240005,F,15,272
CMME,32.875561,-117.235448,W,14,15
IGPP,32.868349,-117.252952,Tu,15,20
RBC,32.884341,-117.240977,Tu,17,149
YORK,32.874554,-117.240005,W,16,255
LIT,32.880495,-117.23385,Th,10,17
VAF,32.87918,-117.234138,W,11,18
PRICE,32.879733,-117.236191,Tu,11,268
NIERN,32.868487,-117.251196,Tu,20,8
PFBH,32.881568,-117.234351,Tu,11,61
MCGIL,32.879049,-117.242043,M,17,86
ECON,32.875323,-117.2355,F,12,20
RBC,32.884341,-117.240977,M,08,19
PCYNH,32.878422,-117.233767,M,10,437
PFBH,32.881568,-117.234351,W,10,74
PRICE,32.879733,-117.236191,M,13,236
IGPP,32.868349,-117.252952,Th,16,20
EBU1,32.881659,-117.235623,W,17,24
SSB,32.883965,-117.240439,Tu,08,15
BONN,32.875415,-117.240332,M,15,13
SME,32.87989,-117.233139,Th,17,22
SME,32.87989,-117.233139,Th,14,92
MCGIL,32.879049,-117.242043,F,17,12
YORK,32.874554,-117.240005,Th,20,163
ASANT,32.884082,-117.241912,Th,11,59
MANDE,32.877866,-117.239432,Tu,17,307
APM,32.879039,-117.241028,F,15,21
VAUGN,32.865324,-117.252961,Th,14,31
GH,32.873717,-117.240975,Tu,15,366
APM,32.879039,-117.241028,Th,20,255
SEQUO,32.882173,-117.240561,M,19,37
MAYER,32.875322,-117.24019,Tu,09,29
TM102,32.881485,-117.23968,W,19,27
WFH,32.886956,-117.241839,Tu,15,234
LEDDN,32.878867,-117.241695,W,10,155
IGPP,32.868349,-117.252952,M,11,45
ASANT,32.884082,-117.241912,Tu,18,23
EBU3B,32.881835,-117.233523,Tu,09,41
MCGIL,32.879049,-117.242043,W,15,21
MANDE,32.877866,-117.239432,W,11,253
TM102,32.881485,-117.23968,F,15,31
PCYNH,32.878422,-117.233767,Tu,18,264
BONN,32.875415,-117.240332,W,12,0
PFBH,32.881568,-117.234351,M,11,14
MCGIL,32.879049,-117.242043,M,13,101
MAYER,32.875322,-117.24019,Tu,18,0
EBU2,32.881243,-117.233615,F,16,15
WFH,32.886956,-117.241839,Th,08,147
SSRB,32.880687,-117.240153,Tu,12,3
RBC,32.884341,-117.240977,Th,17,149
MANDE,32.877866,-117.239432,Th,11,228
SOLIS,32.880931,-117.239798,M,12,311
CICC,32.885032,-117.241292,Tu,10,0
LIT,32.880495,-117.23385,M,15,55
BONN,32.875415,-117.240332,F,12,0
HUBBS,32.867457,-117.253423,W,17,36
MCGIL,32.879049,-117.242043,Tu,18,30
MANDE,32.877866,-117.239432,F,12,73
VAUGN,32.865324,-117.252961,M,14,20
TM102,32.881485,-117.23968,M,10,34
ERCA,32.886146,-117.242029,F,10,30
PETER,32.880013,-117.240351,W,13,576
PCYNH,32.878422,-117.233767,Th,11,485
MCGIL,32.879049,-117.242043,Th,12,69
MYR-A,32.875268,-117.240194,F,09,18
ECON,32.875323,-117.2355,M,11,28
CENTR,32.877773,-117.237262,Th,12,1667
BONN,32.875415,-117.240332,F,15,0
ECON,32.875323,-117.2355,Tu,09,31
WLH,32.880558,-117.234319,Tu,12,974
EBU1,32.881659,-117.235623,Th,13,40
TM102,32.881485,-117.23968,Th,09,17
SME,32.87989,-117.233139,F,11,105
OTRSN,32.88662,-117.241109,Tu,08,140
GH,32.873717,-117.240975,W,19,10
LIT,32.880495,-117.23385,Th,09,16
MAYER,32.875322,-117.24019,Th,12,33
EBU3B,32.881835,-117.233523,M,13,32
RBC,32.884341,-117.240977,Th,13,239
HSS,32.878391,-117.241665,Th,21,37
DANCE,32.871733,-117.24019,W,14,7
BONN,32.875415,-117.240332,Tu,15,0
RBC,32.884341,-117.240977,Th,08,220
CSB,32.880547,-117.239444,F,11,263
PRICE,32.879733,-117.236191,Tu,09,350
WFH,32.886956,-117.241839,Th,13,152
PFBH,32.881568,-117.234351,F,09,17
DANCE,32.871733,-117.24019,M,15,7
HSS,32.878391,-117.241665,Th,19,312
SEQUO,32.882173,-117.240561,W,09,77
HUBBS,32.867457,-117.253423,F,12,54
ECON,32.875323,-117.2355,W,11,21
HSS,32.878391,-117.241665,F,15,271
SERF,32.879664,-117.235105,M,14,5
GH,32.873717,-117.240975,Th,22,10
EBU3B,32.881835,-117.233523,Th,14,36
EBU2,32.881243,-117.233615,W,08,5
WLH,32.880558,-117.234319,Tu,08,606
EBU3B,32.881835,-117.233523,F,17,19
SSB,32.883965,-117.240439,M,17,20
SOLIS,32.880931,-117.239798,F,15,303
MAYER,32.875322,-117.24019,F,10,7
MNDLR,32.879312,-117.242139,F,12,14
SEQUO,32.882173,-117.240561,W,18,44
OTRSN,32.88662,-117.241109,Th,15,157
SEQUO,32.882173,-117.240561,Tu,18,22
PETER,32.880013,-117.240351,F,16,545
MCC,32.88156,-117.24028,Tu,09,21
PETER,32.880013,-117.240351,M,12,634
MYR-A,32.875268,-117.240194,Th,14,46
MAYER,32.875322,-117.24019,W,17,0
LEDDN,32.878867,-117.241695,W,19,216
NSB,32.875274,-117.242808,Tu,14,81
PETER,32.880013,-117.240351,Th,11,802
GH,32.873717,-117.240975,W,08,216
MYR-A,32.875268,-117.240194,Tu,10,18
CPMC,32.877962,-117.234429,M,14,9
SEQUO,32.882173,-117.240561,M,20,15
TMCA,32.881417,-117.241052,Tu,10,8
MYR-A,32.875268,-117.240194,F,10,18
EBU2,32.881243,-117.233615,M,11,68
PRICE,32.879733,-117.236191,Th,12,277
SOLIS,32.880931,-117.239798,W,17,308
EBU3B,32.881835,-117.233523,W,21,6
SME,32.87989,-117.233139,Tu,18,23
MCC,32.88156,-117.24028,Th,12,38
EBU3B,32.881835,-117.233523,Tu,13,38
VAF,32.87918,-117.234138,Th,17,35
BONN,32.875415,-117.240332,Tu,18,0
YORK,32.874554,-117.240005,W,20,173
WLH,32.880558,-117.234319,Th,10,862
SEQUO,32.882173,-117.240561,M,17,68
WFH,32.886956,-117.241839,W,11,59
PFBH,32.881568,-117.234351,Th,16,8
UREY,32.875569,-117.241055,Th,16,1
MCGIL,32.879049,-117.242043,Tu,11,49
LIT,32.880495,-117.23385,Tu,17,20
PETER,32.880013,-117.240351,Tu,12,802
MYR-A,32.875268,-117.240194,W,16,16
DANCE,32.871733,-117.24019,Tu,15,6
MCC,32.88156,-117.24028,Tu,12,47
SEQUO,32.882173,-117.240561,Th,13,77
WLH,32.880558,-117.234319,W,14,759
EBU1,32.881659,-117.235623,M,16,36
