building_tag,longitude,latitude,day,hour,students_number
WLH,32.880558,-117.234319,M,17,139
CENTR,32.877773,-117.237262,Tu,19,114
YORK,32.874554,-117.240005,W,17,74
MANDE,32.877866,-117.239432,Th,11,191
SOLIS,32.880931,-117.239798,M,12,19
APM,32.879039,-117.241028,W,17,75
MANDE,32.877866,-117.239432,Tu,10,157
MYR-A,32.875268,-117.240194,Tu,09,27
OTRSN,32.88662,-117.241109,Th,11,108
SME,32.87989,-117.233139,M,15,0
EBU2,32.881243,-117.233615,M,10,0
HSS,32.878391,-117.241665,Th,09,70
SOLIS,32.880931,-117.239798,W,10,0
PCYNH,32.878422,-117.233767,F,13,11
WLH,32.880558,-117.234319,Tu,20,25
SME,32.87989,-117.233139,W,13,0
LEDDN,32.878867,-117.241695,M,15,79
YORK,32.874554,-117.240005,Tu,14,146
YORK,32.874554,-117.240005,F,12,70
PCYNH,32.878422,-117.233767,Th,11,110
PCYNH,32.878422,-117.233767,Th,09,69
MCGIL,32.879049,-117.242043,Th,12,30
YORK,32.874554,-117.240005,Th,15,64
WLH,32.880558,-117.234319,Th,17,124
CENTR,32.877773,-117.237262,Th,12,389
MANDE,32.877866,-117.239432,M,17,85
WLH,32.880558,-117.234319,M,13,145
WLH,32.880558,-117.234319,Tu,12,248
OTRSN,32.88662,-117.241109,W,19,56
CSB,32.880547,-117.239444,Th,18,139
OTRSN,32.88662,-117.241109,Th,19,21
CSB,32.880547,-117.239444,M,15,70
OTRSN,32.88662,-117.241109,Tu,08,53
GH,32.873717,-117.240975,W,19,82
PETER,32.880013,-117.240351,Tu,11,147
MAYER,32.875322,-117.24019,Th,12,38
CSB,32.880547,-117.239444,M,14,105
SEQUO,32.882173,-117.240561,Th,12,63
EBU3B,32.881835,-117.233523,M,13,0
GH,32.873717,-117.240975,Th,17,45
YORK,32.874554,-117.240005,M,13,0
EBU3B,32.881835,-117.233523,Tu,14,17
PCYNH,32.878422,-117.233767,M,13,87
BONN,32.875415,-117.240332,Tu,13,0
PCYNH,32.878422,-117.233767,W,12,87
CENTR,32.877773,-117.237262,W,13,530
HSS,32.878391,-117.241665,M,09,83
SEQUO,32.882173,-117.240561,Tu,08,37
SME,32.87989,-117.233139,Th,15,0
WFH,32.886956,-117.241839,W,18,86
PETER,32.880013,-117.240351,Th,09,0
OTRSN,32.88662,-117.241109,Th,09,53
SEQUO,32.882173,-117.240561,W,10,0
SEQUO,32.882173,-117.240561,W,09,0
APM,32.879039,-117.241028,M,10,52
WLH,32.880558,-117.234319,W,13,179
CSB,32.880547,-117.239444,Tu,09,69
CENTR,32.877773,-117.237262,Tu,16,306
MYR-A,32.875268,-117.240194,Th,13,29
PCYNH,32.878422,-117.233767,Tu,11,110
LEDDN,32.878867,-117.241695,M,12,124
HSS,32.878391,-117.241665,F,15,63
EBU3B,32.881835,-117.233523,Th,14,17
CENTR,32.877773,-117.237262,W,09,421
MYR-A,32.875268,-117.240194,Th,12,29
SME,32.87989,-117.233139,W,14,0
MAYER,32.875322,-117.24019,Tu,11,40
WLH,32.880558,-117.234319,Tu,08,30
SOLIS,32.880931,-117.239798,Tu,11,15
APM,32.879039,-117.241028,F,09,52
LEDDN,32.878867,-117.241695,W,09,80
LEDDN,32.878867,-117.241695,W,11,124
HSS,32.878391,-117.241665,Th,11,91
GH,32.873717,-117.240975,M,18,82
SOLIS,32.880931,-117.239798,Tu,09,0
CENTR,32.877773,-117.237262,M,14,126
APM,32.879039,-117.241028,M,18,25
SOLIS,32.880931,-117.239798,Th,13,15
MANDE,32.877866,-117.239432,W,12,208
APM,32.879039,-117.241028,Tu,11,117
CSB,32.880547,-117.239444,Th,09,69
CSB,32.880547,-117.239444,M,13,113
APM,32.879039,-117.241028,Tu,08,92
MANDE,32.877866,-117.239432,W,09,81
PCYNH,32.878422,-117.233767,Tu,19,76
CSB,32.880547,-117.239444,W,17,189
SEQUO,32.882173,-117.240561,F,13,37
PETER,32.880013,-117.240351,M,12,633
HSS,32.878391,-117.241665,Tu,12,170
CENTR,32.877773,-117.237262,F,13,0
HSS,32.878391,-117.241665,M,12,106
MCGIL,32.879049,-117.242043,Tu,11,30
HSS,32.878391,-117.241665,W,17,71
APM,32.879039,-117.241028,F,13,106
GH,32.873717,-117.240975,M,10,105
PETER,32.880013,-117.240351,Th,11,147
VAUGN,32.865324,-117.252961,Tu,10,35
PCYNH,32.878422,-117.233767,Th,18,76
EBU2,32.881243,-117.233615,M,09,0
SEQUO,32.882173,-117.240561,Tu,10,37
WLH,32.880558,-117.234319,M,14,169
WLH,32.880558,-117.234319,Th,18,38
CENTR,32.877773,-117.237262,Th,15,250
YORK,32.874554,-117.240005,W,16,61
MANDE,32.877866,-117.239432,Th,12,191
SOLIS,32.880931,-117.239798,M,15,38
BONN,32.875415,-117.240332,F,13,0
MANDE,32.877866,-117.239432,Tu,17,87
CSB,32.880547,-117.239444,Tu,11,105
OTRSN,32.88662,-117.241109,Th,10,53
SME,32.87989,-117.233139,Th,13,0
GH,32.873717,-117.240975,W,10,105
CSB,32.880547,-117.239444,W,18,151
CSB,32.880547,-117.239444,Tu,20,37
EBU3B,32.881835,-117.233523,Tu,13,12
YORK,32.874554,-117.240005,Tu,15,64
PETER,32.880013,-117.240351,W,12,633
PCYNH,32.878422,-117.233767,Th,10,110
HSS,32.878391,-117.241665,M,19,50
YORK,32.874554,-117.240005,Th,14,105
WLH,32.880558,-117.234319,Th,10,119
CENTR,32.877773,-117.237262,W,16,249
MYR-A,32.875268,-117.240194,Tu,18,29
MANDE,32.877866,-117.239432,M,14,119
SME,32.87989,-117.233139,Th,16,0
WLH,32.880558,-117.234319,Tu,11,222
WFH,32.886956,-117.241839,W,11,44
BONN,32.875415,-117.240332,F,12,0
SME,32.87989,-117.233139,F,10,0
CSB,32.880547,-117.239444,Th,10,69
APM,32.879039,-117.241028,Th,16,27
GH,32.873717,-117.240975,W,18,82
PETER,32.880013,-117.240351,Tu,12,212
LEDDN,32.878867,-117.241695,Th,14,79
MAYER,32.875322,-117.24019,Th,11,40
SEQUO,32.882173,-117.240561,Th,13,63
EBU3B,32.881835,-117.233523,M,10,0
WLH,32.880558,-117.234319,W,14,169
SME,32.87989,-117.233139,Tu,10,0
